word	p-value	corrected-p-value
glucarate dehydratase	0.000580463280048993	0.0349361499485487
LysR family transcriptional regulator	0.000592942678681925	0.0352176743627659
Xanthine uracil vitamin C permease	0.000653398903072679	0.0373347170692415
Nad-dependent epimerase dehydratase	0.000653398903072679	0.0373347170692415
aspartate racemase	0.000653398903072679	0.0373347170692415
regulatoR	0.000721548990263869	0.0407134017756388
d-lactate dehydrogenase	0.000823606066599226	0.0442590212455822
Catalyzes a mechanistically unusual reaction, the ATP- dependent insertion of CO2 between the N7 and N8 nitrogen atoms of 7,8-diaminopelargonic acid (DAPA) to form an ureido ring (By similarity)	0.000823606066599226	0.0442590212455822
Catalyzes the specific phosphorylation of the 3-hydroxyl group of shikimic acid using ATP as a cosubstrate (By similarity)	0.000823606066599226	0.0442590212455822
ATP-binding protein	0.000823606066599226	0.0442590212455822
Part of the ABC transporter complex PotABCD involved in spermidine putrescine import. Responsible for energy coupling to the transport system (By similarity)	0.00084418287964207	0.0448310766906389
Major Facilitator Superfamily	0.000939148434917807	0.0482116373255458
ErfK YbiS YcfS YnhG family protein	0.000944378237750813	0.0482116373255458
AMP-binding enzyme	0.000961242215174816	0.0482116373255458
isomerase	0.000961242215174816	0.0482116373255458
Sulfate transporter	0.000961242215174816	0.0482116373255458
Transketolase	0.00104464190748803	0.0518188304439667
DNA polymerase	0.00113193417167254	0.0555385962057594
LrgB family	0.00116699774248214	0.0566433097802622
integral membrane protein	0.00141411160541139	0.0638329978682699
UPF0226 membrane protein	0.00141411160541139	0.0638329978682699
mandelate racemase muconate lactonizing	0.00141411160541139	0.0638329978682699
methionine synthase	0.00141411160541139	0.0638329978682699
GlcNAc 6-P deacetylase	0.00141411160541139	0.0638329978682699
Fructose-1,6-bisphosphatase	0.00141411160541139	0.0638329978682699
Part of the energy-coupling factor (ECF) transporter complex CbiMNOQ involved in cobalt import (By similarity)	0.00141411160541139	0.0638329978682699
short-chain dehydrogenase reductase	0.00150436719655273	0.0665756227964608
Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane (By similarity)	0.00150436719655273	0.0665756227964608
Pts system, glucitol sorbitol-specific	0.00153217690448723	0.0671480247267508
GntR family transcriptional regulator	0.00165112542231154	0.0709826681553742
periplasmic binding protein	0.00165112542231154	0.0709826681553742
(ROK) family	0.00198584048331015	0.0718653393227378
Catalyzes the reductive cleavage of azo bond in aromatic azo compounds to the corresponding amines. Requires NADH, but not NADPH, as an electron donor for its activity (By similarity)	0.00208032387751659	0.0718653393227378
Involved in protein transport multicopy suppressor of dominant negative ftsH mutants	0.00208032387751659	0.0718653393227378
Catalyzes the dehydration of D-mannonate (By similarity)	0.00208032387751659	0.0718653393227378
in E. coli the aegA gene is regulated by Fnr, NarXL, and NarQ (but not ArcA), induced under anaerobic conditions and repressed in the presence of nitrate (anaerobic)	0.00208032387751659	0.0718653393227378
domain protein	0.0021703538640128	0.0718653393227378
Glutamate dehydrogenase	0.00233237262369289	0.0718653393227378
formate acetyltransferase	0.00233237262369289	0.0718653393227378
ABc transporter ATP-binding protein	0.00272900611748725	0.0718653393227378
Catalyzes the decarboxylative condensation of pimeloyl- acyl-carrier protein and L-alanine to produce 8-amino-7- oxononanoate (AON), acyl-carrier protein , and carbon dioxide (By similarity)	0.00272900611748725	0.0718653393227378
type VI secretion protein, VC_A0111 family	0.00306037494546781	0.0718653393227378
flagellar motor protein	0.00306037494546781	0.0718653393227378
Catalyzes the sequential NAD-dependent oxidations of L- histidinol to L-histidinaldehyde and then to L-histidine (By similarity)	0.00306037494546781	0.0718653393227378
cyclopropane-fatty-acyl-phospholipid synthase	0.00306037494546781	0.0718653393227378
beta-glucosidase EC 3.2.1.21	0.00306037494546781	0.0718653393227378
endo-1,4-D-glucanase (EC 3.2.1.4)	0.00306037494546781	0.0718653393227378
periplasmic protein	0.00306037494546781	0.0718653393227378
leucine isoleucine valine transporter, ATP-binding subunit	0.00306037494546781	0.0718653393227378
The M ring may be actively involved in energy transduction (By similarity)	0.00306037494546781	0.0718653393227378
Hydrolyzes cAMP to 5'-AMP. Plays an important regulatory role in modulating the intracellular concentration of cAMP, thereby influencing cAMP-dependent processes (By similarity)	0.00306037494546781	0.0718653393227378
D-isomer specific 2-hydroxyacid dehydrogenase	0.00306037494546781	0.0718653393227378
H( )-stimulated, divalent metal cation uptake system (By similarity)	0.00306037494546781	0.0718653393227378
Nicotinamide-nucleotide adenylyltransferase	0.00306037494546781	0.0718653393227378
Involved in the cellular defense against the biological effects of O6-methylguanine (O6-MeG) in DNA. Repairs alkylated guanine in DNA by stoichiometrically transferring the alkyl group at the O-6 position to a cysteine residue in the enzyme. This is a suicide reaction the enzyme is irreversibly inactivated (By similarity)	0.00306037494546781	0.0718653393227378
leucine isoleucine valine transporter permease subunit	0.00306037494546781	0.0718653393227378
The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active -transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane (By similarity)	0.00306037494546781	0.0718653393227378
Catalyzes the formation of putrescine from agmatine (By similarity)	0.00306037494546781	0.0718653393227378
ABC transporter, periplasmic molybdate-binding protein	0.00328901085603404	0.0718653393227378
dihydro-orotase (EC 3.5.2.3)	0.00328901085603404	0.0718653393227378
Responsible for the transport of dicarboxylates such as succinate, fumarate, and malate from the periplasm across the membrane (By similarity)	0.00374131950520201	0.0718653393227378
transporter permease	0.00374131950520201	0.0718653393227378
Formate acetyltransferase	0.00374131950520201	0.0718653393227378
ATPase, P-type (transporting), HAD superfamily, subfamily IC	0.00374131950520201	0.0718653393227378
cystathionine beta-lyase	0.00450209586776077	0.0718653393227378
flagellar biosynthetic protein flhB	0.00450209586776077	0.0718653393227378
Oxidoreductase required for the transfer of electrons from pyruvate to flavodoxin (By similarity)	0.00450209586776077	0.0718653393227378
flagellar basal-body rod protein FlgG	0.00450209586776077	0.0718653393227378
NQR complex catalyzes the reduction of ubiquinone-1 to ubiquinol by two successive reactions, coupled with the transport of Na( ) ions from the cytoplasm to the periplasm. NqrA to NqrE are probably involved in the second step, the conversion of ubisemiquinone to ubiquinol (By similarity)	0.00450209586776077	0.0718653393227378
Catalyzes the NADPH-dependent reduction of glyoxylate and hydroxypyruvate into glycolate and glycerate, respectively (By similarity)	0.00450209586776077	0.0718653393227378
Formate hydrogenlyase subunit 4	0.00450209586776077	0.0718653393227378
Multidrug resistance protein MdtM	0.00450209586776077	0.0718653393227378
Responsible for synthesis of pseudouridine from uracil- 13 in transfer RNAs (By similarity)	0.00450209586776077	0.0718653393227378
cellulose synthase operon protein YhjQ	0.00450209586776077	0.0718653393227378
formate hydrogenlyase maturation	0.00450209586776077	0.0718653393227378
UPF0249 protein	0.00450209586776077	0.0718653393227378
asparaginase	0.00450209586776077	0.0718653393227378
peptidase M48, Ste24p	0.00450209586776077	0.0718653393227378
NADH ubiquinone oxidoreductase 20 kDa subunit	0.00450209586776077	0.0718653393227378
iron-containing alcohol dehydrogenase	0.00450209586776077	0.0718653393227378
Catalyzes a reversible aldol reaction between acetaldehyde and D-glyceraldehyde 3-phosphate to generate 2-deoxy- D-ribose 5-phosphate (By similarity)	0.00450209586776077	0.0718653393227378
Hydrogenase 3, large subunit	0.00450209586776077	0.0718653393227378
Flagellar hook protein flgE	0.00450209586776077	0.0718653393227378
formate hydrogenlyase complex iron-sulfur subunit	0.00450209586776077	0.0718653393227378
outer membrane protein a	0.00450209586776077	0.0718653393227378
glycoside hydrolase, family 3 domain protein	0.00450209586776077	0.0718653393227378
Nucleoside	0.00450209586776077	0.0718653393227378
LamB YcsF family protein	0.00450209586776077	0.0718653393227378
cobalamin synthesis protein	0.00450209586776077	0.0718653393227378
Aldose 1-epimerase	0.00462930845418128	0.0718653393227378
Cystathionine gamma-synthase	0.00462930845418128	0.0718653393227378
Na H antiporter	0.00462930845418128	0.0718653393227378
phosphatase	0.00485040603991239	0.0718653393227378
flagellar hook-associated protein	0.00501644352139482	0.0718653393227378
Provides the cells with the ability to utilize trehalose at high osmolarity by splitting it into glucose molecules that can subsequently be taken up by the phosphotransferase-mediated uptake system (By similarity)	0.00511600201513565	0.0718653393227378
propanediol utilization protein	0.00597720190263929	0.0718653393227378
Catalyzes the reversible retro-aldol cleavage of both 5- keto-4-deoxy-D-glucarate and 2-keto-3-deoxy-D-glucarate to pyruvate and tartronic semialdehyde (By similarity)	0.00609561511867489	0.0718653393227378
Aminotransferase	0.00644339752109803	0.0718653393227378
Anaerobic dimethyl sulfoxide reductase, A subunit, DmsA YnfE family	0.00650242183301328	0.0718653393227378
Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	0.00650242183301328	0.0718653393227378
xylulokinase (EC 2.7.1.17)	0.00650242183301328	0.0718653393227378
citrate lyase, alpha	0.00650242183301328	0.0718653393227378
Serine protein kinase	0.00662294664560454	0.0718653393227378
drug resistance transporter Bcr CflA subfamily	0.00662294664560454	0.0718653393227378
May be involved in recombinational repair of damaged DNA (By similarity)	0.00662294664560454	0.0718653393227378
dihydroorotase	0.00662294664560454	0.0718653393227378
glucokinase (EC 2.7.1.2)	0.00662294664560454	0.0718653393227378
Catalyzes the reduction of hydroxylamine to form NH(3) and H(2)O (By similarity)	0.00662294664560454	0.0718653393227378
maltodextrin glucosidase	0.00662294664560454	0.0718653393227378
Involved in DNA repair and RecF pathway recombination (By similarity)	0.00662294664560454	0.0718653393227378
UPF0229 protein	0.00662294664560454	0.0718653393227378
RNA methyltransferase, TrmH family, group 1	0.00662294664560454	0.0718653393227378
Pyridoxal-phosphate dependent enzyme	0.00662294664560454	0.0718653393227378
RNA methyltransferase	0.00662294664560454	0.0718653393227378
bifunctional glutathionylspermidine amidase glutathionylspermidine synthetase	0.00662294664560454	0.0718653393227378
IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit (By similarity)	0.00662294664560454	0.0718653393227378
alpha helix protein	0.00662294664560454	0.0718653393227378
Inner membrane protein yjcH	0.00662294664560454	0.0718653393227378
HI0933 family	0.00662294664560454	0.0718653393227378
Functions in the N-end rule pathway of protein degradation where it conjugates Leu, Phe and, less efficiently, Met from aminoacyl-tRNAs to the N-termini of proteins containing an N-terminal arginine or lysine (By similarity)	0.00662294664560454	0.0718653393227378
DNA internalization-related competence protein ComEC Rec2	0.00662294664560454	0.0718653393227378
Involved in the removal of murein from the sacculus. May also facilitate integration of nascent murein strands into the sacculus by cleaving the peptide bonds between neighboring strands in mature murein (By similarity)	0.00662294664560454	0.0718653393227378
3-dehydroquinate synthase	0.00662294664560454	0.0718653393227378
The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate (By similarity)	0.00662294664560454	0.0718653393227378
DNA-binding transcriptional repressor LldR	0.00662294664560454	0.0718653393227378
Pyrophosphatase that hydrolyzes non-canonical purine nucleotides such as XTP and ITP dITP to their respective monophosphate derivatives. Might exclude non-canonical purines from DNA precursor pool, thus preventing their incorporation into DNA and avoiding chromosomal lesions (By similarity)	0.00662294664560454	0.0718653393227378
Protein of unknown function (DUF1176)	0.00662294664560454	0.0718653393227378
Catalyzes the hydrolytic deamination of adenine to hypoxanthine. Plays an important role in the purine salvage pathway and in nitrogen catabolism (By similarity)	0.00662294664560454	0.0718653393227378
ion-transport protein YfeO	0.00662294664560454	0.0718653393227378
threonine synthase	0.00662294664560454	0.0718653393227378
UPF0176 protein	0.00662294664560454	0.0718653393227378
Catalyzes the thiamine diphosphate-dependent decarboxylation of 2-oxoglutarate and the subsequent addition of the resulting succinic semialdehyde-thiamine pyrophosphate anion to isochorismate to yield 2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate (SEPHCHC) (By similarity)	0.00662294664560454	0.0718653393227378
glutathione synthase	0.00662294664560454	0.0718653393227378
may be the GTPase, regulating ATP sulfurylase activity (By similarity)	0.00662294664560454	0.0718653393227378
Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate (By similarity)	0.00662294664560454	0.0718653393227378
The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrC both incises the 5' and 3' sides of the lesion. The N-terminal half is responsible for the 3' incision and the C-terminal half is responsible for the 5' incision (By similarity)	0.00662294664560454	0.0718653393227378
endonuclease I	0.00662294664560454	0.0718653393227378
DNA-damage-inducible protein F	0.00662294664560454	0.0718653393227378
2'-5' RNA ligase	0.00662294664560454	0.0718653393227378
Exhibits a very high intrinsic GTPase hydrolysis rate. Involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA- cmnm(5)s(2)U34 (By similarity)	0.00662294664560454	0.0718653393227378
Metal-dependent hydrolase	0.00662294664560454	0.0718653393227378
aminopeptidase N	0.00662294664560454	0.0718653393227378
The glycine cleavage system catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor	0.00662294664560454	0.0718653393227378
Phosphoribosylaminoimidazole carboxylase ATPase subunit	0.00662294664560454	0.0718653393227378
MscS Mechanosensitive ion channel	0.00662294664560454	0.0718653393227378
formate hydrogenlyase subunit 3	0.00662294664560454	0.0718653393227378
ATP-dependent endonuclease of the OLD family	0.00662294664560454	0.0718653393227378
UPF0234 protein	0.00662294664560454	0.0718653393227378
Enoyl-CoA hydratase/isomerase family	0.00662294664560454	0.0718653393227378
The enzymes which catalyze the reversible phosphorolysis of pyrimidine nucleosides are involved in the degradation of these compounds and in their utilization as carbon and energy sources, or in the rescue of pyrimidine bases for nucleotide synthesis (By similarity)	0.00662294664560454	0.0718653393227378
Inherit from bactNOG: Transporter	0.00662294664560454	0.0718653393227378
Converts SHCHC to OSB (By similarity)	0.00662294664560454	0.0718653393227378
Specifically methylates the N3 position of the uracil ring of uridine 1498 (m3U1498) in 16S rRNA. Acts on the fully assembled 30S ribosomal subunit (By similarity)	0.00662294664560454	0.0718653393227378
Multidrug resistance protein mdtH	0.00662294664560454	0.0718653393227378
Molybdate ABC transporter	0.00662294664560454	0.0718653393227378
SAICAR synthetase	0.00662294664560454	0.0718653393227378
Phosphate regulon sensor	0.00662294664560454	0.0718653393227378
Inner membrane protein ytfF	0.00662294664560454	0.0718653393227378
Catalyzes the specific phosphorylation of 1,6-anhydro-N- acetylmuramic acid (anhMurNAc) with the simultaneous cleavage of the 1,6-anhydro ring, generating MurNAc-6-P. Is required for the utilization of anhMurNAc either imported from the medium or derived from its own cell wall murein, and thus plays a role in cell wall recycling (By similarity)	0.00662294664560454	0.0718653393227378
single-stranded-DNA-specific exonuclease RecJ	0.00662294664560454	0.0718653393227378
5-formyltetrahydrofolate cycloligase	0.00662294664560454	0.0718653393227378
inner membrane protein YohD	0.00662294664560454	0.0718653393227378
Functions as an ATPase. May play a role in metal insertion (metal-chelatase) or as a chaperone (By similarity)	0.00662294664560454	0.0718653393227378
alpha-2-macroglobulin domain protein	0.00662294664560454	0.0718653393227378
transcriptional	0.00662294664560454	0.0718653393227378
Catalyzes the formation of N(4)-acetylcytidine (ac(4)C) at the wobble position of tRNA(Met), by using acetyl-CoA as an acetyl donor and ATP (or GTP) (By similarity)	0.00662294664560454	0.0718653393227378
Periplasmic alpha-amylase	0.00662294664560454	0.0718653393227378
Carbamoyl-phosphate synthetase glutamine chain	0.00662294664560454	0.0718653393227378
Modulates RecA activity (By similarity)	0.00662294664560454	0.0718653393227378
Catalyzes the oxidation of erythronate-4-phosphate to 3- hydroxy-2-oxo-4-phosphonooxybutanoate (By similarity)	0.00662294664560454	0.0718653393227378
Arginine ornithine antiporter	0.00662294664560454	0.0718653393227378
Cell division factor that enhances FtsZ-ring assembly. Directly interacts with FtsZ and promotes bundling of FtsZ protofilaments, with a reduction in FtsZ GTPase activity (By similarity)	0.00662294664560454	0.0718653393227378
Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP) (By similarity)	0.00662294664560454	0.0718653393227378
YicC domain protein	0.00662294664560454	0.0718653393227378
d-3-phosphoglycerate dehydrogenase	0.00662294664560454	0.0718653393227378
Histidine biosynthesis bifunctional protein HisB	0.00662294664560454	0.0718653393227378
the transfer of alpha-xylosyl residue from alpha-xyloside to xylose, glucose, mannose, fructose, maltose, isomaltose, nigerose, kojibiose, sucrose, and trehalose	0.00662294664560454	0.0718653393227378
galactose-1-phosphate uridylyltransferase	0.00662294664560454	0.0718653393227378
Gamma-glutamyltranspeptidase (EC 2.3.2.2)	0.00662294664560454	0.0718653393227378
Catalyzes the hydrolysis of 6-phosphogluconolactone to 6-phosphogluconate (By similarity)	0.00662294664560454	0.0718653393227378
ATP-dependent DNA helicase RecG	0.00662294664560454	0.0718653393227378
NmrA Family	0.00662294664560454	0.0718653393227378
Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	0.00662294664560454	0.0718653393227378
4-amino-4-deoxychorismate lyase	0.00662294664560454	0.0718653393227378
Glucose Sorbosone dehydrogenase	0.00662294664560454	0.0718653393227378
sodium glutamate symporter	0.00662294664560454	0.0718653393227378
Iron-hydroxamate transporter permease subunit	0.00662294664560454	0.0718653393227378
damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage (By similarity)	0.00662294664560454	0.0718653393227378
Involved in the regulation of ptsG expression by binding and inactivating Mlc (By similarity)	0.00662294664560454	0.0718653393227378
Fermentation respiration switch protein	0.00662294664560454	0.0718653393227378
Protein of unknown function (DUF2509)	0.00662294664560454	0.0718653393227378
The glycine cleavage system catalyzes the degradation of glycine (By similarity)	0.00662294664560454	0.0718653393227378
Adenylation and deadenylation of glutamate--ammonia ligase (By similarity)	0.00662294664560454	0.0718653393227378
Catalyzes the 2'-O-methylation at nucleotide C2498 in 23S rRNA (By similarity)	0.00662294664560454	0.0718653393227378
Cleaves GlcNAc linked beta-1,4 to MurNAc tripeptides (By similarity)	0.00662294664560454	0.0718653393227378
UPF0441 protein	0.00662294664560454	0.0718653393227378
Incises the DNA at the 3' side of a lesion during nucleotide excision repair. Incises the DNA farther away from the lesion than UvrC. Not able to incise the 5' site of a lesion. When a lesion remains because UvrC is not able to induce the 3' incision, Cho incises the DNA. Then UvrC makes the 5' incision. The combined action of Cho and UvrC broadens the substrate range of nucleotide excision repair (By similarity)	0.00662294664560454	0.0718653393227378
UPF0102 protein	0.00662294664560454	0.0718653393227378
acyl-CoA synthetase	0.00662294664560454	0.0718653393227378
anaerobic nitric oxide reductase	0.00662294664560454	0.0718653393227378
Thiolesterase that catalyzes the hydrolysis of S-D- lactoyl-glutathione to form glutathione and D-lactic acid (By similarity)	0.00662294664560454	0.0718653393227378
Catalyzes the reversible oxidation of malate to oxaloacetate (By similarity)	0.00662294664560454	0.0718653393227378
ATP-dependent protease	0.00662294664560454	0.0718653393227378
The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein (By similarity)	0.00662294664560454	0.0718653393227378
Catalyzes the transfer of a phosphate group to glutamate to form glutamate 5-phosphate which rapidly cyclizes to 5- oxoproline (By similarity)	0.00662294664560454	0.0718653393227378
Synthesizes selenophosphate from selenide and ATP (By similarity)	0.00662294664560454	0.0718653393227378
Catalyzes the formation of 5-methyl-uridine at position 1939 (m5U1939) in 23S rRNA (By similarity)	0.00662294664560454	0.0718653393227378
lysine 2,3-aminomutase	0.00662294664560454	0.0718653393227378
D-serine deaminase	0.00662294664560454	0.0718653393227378
DNA-binding transcriptional regulator FruR	0.00662294664560454	0.0718653393227378
N-acetylglutamate synthase	0.00662294664560454	0.0718653393227378
Promotes RNA polymerase assembly. Latches the N- and C- terminal regions of the beta' subunit thereby facilitating its interaction with the beta and alpha subunits (By similarity)	0.00662294664560454	0.0718653393227378
Deoxyribodipyrimidine photo-lyase	0.00662294664560454	0.0718653393227378
Sequence-specific endonuclease that cleaves unmethylated GATC sequences. It is involved in DNA mismatch repair (By similarity)	0.00662294664560454	0.0718653393227378
Plays a role in lysophospholipid acylation. Transfers fatty acids to the 1-position via an enzyme-bound acyl-ACP intermediate in the presence of ATP and magnesium. Its physiological function is to regenerate phosphatidylethanolamine from 2-acyl-glycero-3-phosphoethanolamine (2-acyl-GPE) formed by transacylation reactions or degradation by phospholipase A1 (By similarity)	0.00662294664560454	0.0718653393227378
UPF0442 protein	0.00662294664560454	0.0718653393227378
anaerobic ribonucleoside triphosphate reductase	0.00662294664560454	0.0718653393227378
Catalyzes the last two steps in the biosynthesis of 5- methylaminomethyl-2-thiouridine (mnm(5)s(2)U) at the wobble position (U34) in tRNA. Catalyzes the FAD-dependent demodification of cmnm(5)s(2)U34 to nm(5)s(2)U34, followed by the transfer of a methyl group from S-adenosyl-L-methionine to nm(5)s(2)U34, to form mnm(5)s(2)U34 (By similarity)	0.00662294664560454	0.0718653393227378
Cell division protein that is required for growth during stress conditions. May be involved in protecting or stabilizing the divisomal assembly under conditions of stress (By similarity)	0.00662294664560454	0.0718653393227378
Undecaprenyl pyrophosphate phosphatase	0.00662294664560454	0.0718653393227378
Specific inhibitor of chromosomal initiation of replication in vitro. Binds the three 13-mers in the origin (oriC) to block initiation of replication (By similarity)	0.00662294664560454	0.0718653393227378
