word	p-value	corrected-p-value
Tail Fiber Assembly protein	6.96345606664853e-06	0.000535064472902069
ethanolamine utilization protein EutP	7.11206654278338e-06	0.000535064472902069
DNA-binding transcriptional regulator	7.11206654278338e-06	0.000535064472902069
allantoin catabolism protein	1.16563025238946e-05	0.000809485378351699
Ferric enterobactin transport protein	1.16563025238946e-05	0.000809485378351699
system Galactitol-specific IIC component	1.16563025238946e-05	0.000809485378351699
Cold shock-like protein	1.16563025238946e-05	0.000809485378351699
sugar hydrolase	1.16563025238946e-05	0.000809485378351699
pathogenicity island effector protein	1.27996801511643e-05	0.00086235457018441
Protein of unknown function (DUF2627)	1.27996801511643e-05	0.00086235457018441
DNA binding protein	1.44134804864243e-05	0.000867499345542923
hemolysin expression-modulating protein	1.44134804864243e-05	0.000867499345542923
Inner membrane transporter yjeM	1.44134804864243e-05	0.000867499345542923
Type III secretion system protein	1.44134804864243e-05	0.000867499345542923
Amino acid permease	1.44134804864243e-05	0.000867499345542923
Iron-storage protein	1.44134804864243e-05	0.000867499345542923
component	1.44134804864243e-05	0.000867499345542923
Necessary for the succinyl substitution of periplasmic glucans. Could catalyze the transfer of succinyl residues from the cytoplasmic side of the membrane to the nascent glucan backbones on the periplasmic side of the membrane (By similarity)	1.44134804864243e-05	0.000867499345542923
L( )-tartrate dehydratase subunit beta	2.72928320903831e-05	0.00152098572908629
multidrug resistance protein	2.72928320903831e-05	0.00152098572908629
UDP-D-galactose (glucosyl)lipopolysaccharide-1, 6-D-galactosyltransferase	2.72928320903831e-05	0.00152098572908629
Could be involved in the degradation of phospho-AI-2, thereby terminating induction of the lsr operon and closing the AI-2 signaling cycle	2.72928320903831e-05	0.00152098572908629
CRP FNR family transcriptional regulator	2.72928320903831e-05	0.00152098572908629
DTDP-4-dehydrorhamnose 3,5-epimerase	2.72928320903831e-05	0.00152098572908629
Protein of unknown function (DUF2799)	3.05942085715442e-05	0.00164407449395179
Sulfatase-modifying factor enzyme 1	3.05942085715442e-05	0.00164407449395179
HipA-like protein	3.05942085715442e-05	0.00164407449395179
VirK protein	3.33762698718759e-05	0.00177247626119586
Inherit from COG: lysozyme	4.20297027780985e-05	0.00215593270841292
Uncharacterized protein conserved in bacteria (DUF2219)	4.20297027780985e-05	0.00215593270841292
phosphotransferase enzyme II, B component	4.20297027780985e-05	0.00215593270841292
Lyase and sodium transporter (By similarity)	4.73006399338717e-05	0.00239904594001682
outer membrane usher protein	4.84970517129256e-05	0.00243239657146829
Integrase catalytic subunit	5.1992033997791e-05	0.00257903342270361
Although this protein associates with the 30S subunit of the ribosome it is not considered to be a bona fide ribosomal protein	5.62421676028633e-05	0.00270082068680133
transcriptional activator CadC	5.62421676028633e-05	0.00270082068680133
is2 orf1	5.62421676028633e-05	0.00270082068680133
Domain of unknown function (DUF303)	7.86740051639344e-05	0.00373825746642105
Resolvase domain-containing protein	9.65574658036117e-05	0.00448726812023137
Protein of unknown function (DUF2732)	0.000105164354085813	0.00448726812023137
Phosphotransferase System	0.000105164354085813	0.00448726812023137
UDP-galactopyranose mutase	0.000105164354085813	0.00448726812023137
fimbrial assembly chaperone SthB	0.000105164354085813	0.00448726812023137
Inherit from COG: Periplasmic Protein	0.000105164354085813	0.00448726812023137
Involved in the degradation and recycling of damaged RNA. It is itself a target for degradation by the ATP-dependent protease La (By similarity)	0.000105164354085813	0.00448726812023137
IS2 transposase	0.000105372268662943	0.00448726812023137
Entericidin B	0.000105372268662943	0.00448726812023137
Oxygen-regulated invasion protein	0.000105372268662943	0.00448726812023137
HTH_LUXR	0.000105372268662943	0.00448726812023137
Inhibits RpoS proteolysis by regulating RssB activity, thereby increasing the stability of the sigma stress factor RpoS during magnesium starvation (By similarity)	0.000125141993863444	0.00527935476915501
Attachment invasion	0.00014387458412889	0.00585089975457485
Inherit from NOG: Membrane	0.00014387458412889	0.00585089975457485
Fimbrial-like protein	0.00014387458412889	0.00585089975457485
Outer membrane protein G	0.00014387458412889	0.00585089975457485
tRNA ligase	0.000183336944242817	0.00701341496874639
UPF0266 membrane protein	0.000183336944242817	0.00701341496874639
cellular component movement	0.000183336944242817	0.00701341496874639
glutathione-regulated potassium-efflux system ancillary protein kefg	0.000183336944242817	0.00701341496874639
Trap dicarboxylate transporter, dctm subunit	0.000183336944242817	0.00701341496874639
transcriptional regulator ChbR	0.000183336944242817	0.00701341496874639
DNA-binding transcriptional activator	0.000183336944242817	0.00701341496874639
Converts N-acetylmannosamine-6-phosphate (ManNAc-6-P) to N-acetylglucosamine-6-phosphate (GlcNAc-6-P) (By similarity)	0.000191620658616756	0.00726870296635326
transcriptional regulatory protein	0.000213655690042409	0.00803701487376196
Conjugal transfer protein	0.00022204941853821	0.00808331512323774
Inner membrane protein YkgB	0.00022204941853821	0.00808331512323774
Protein of unknown function (DUF1062)	0.00022204941853821	0.00808331512323774
phage holin	0.00022204941853821	0.00808331512323774
Inherit from proNOG: membrAne	0.000283929885384603	0.0101719008144929
Virulence protein	0.000283929885384603	0.0101719008144929
PagP is required both for biosynthesis of hepta-acylated lipid A species containing palmitate and for resistance to cationic antimicrobial peptides (CAMPs). It catalyzes the transfer of a palmitate chain (16 0) from the sn-1 position of a glycerophospholipid to the free hydroxyl group of the (R)-3- hydroxymyristate chain at position 2 of lipid A (endotoxin) (By similarity)	0.000300615239213548	0.0106848597622831
Catalyzes the transfer of 4-deoxy-4-formamido-L- arabinose from UDP to undecaprenyl phosphate. The modified arabinose is attached to lipid A and is required for resistance to polymyxin and cationic antimicrobial peptides (By similarity)	0.00031874044049436	0.0111534445611747
Catalyzes the excretion of spermidine (By similarity)	0.00031874044049436	0.0111534445611747
Effector proteins function to alter host cell physiology and promote bacterial survival in host tissues. This protein includes tyrosine phosphatase and GTPase activating protein (GAP) activities. After bacterial internalization, GAP mediates the reversal of the cytoskeletal changes induced by SopE. This function is independent of its tyrosine phosphatase activity, which remains unclear	0.000406024392084341	0.0128867281267601
Chaperone specialized in the storage of effectors within the bacterial cytoplasm, maintaining them in a secretion-competent state, and allowing their immediate delivery to target cells upon contact of the bacterium with the host cells. Has been shown to chaperone	0.000406024392084341	0.0128867281267601
glycosyl transferase family 2	0.000406024392084341	0.0128867281267601
type III secretion system apparatus protein	0.000406024392084341	0.0128867281267601
Involved in the triggering of intracellular events that lead to microbial internalization. These events include increase in calcium level, redistribution of actin microfilaments, and changes in the normal structure of the microvilli. Encoded within the type III secretion system (SPI-1 TTSS), it is essential for the translocation of protein effectors into host cells. Forms a complex with SipB and SipC in the presence of their chaperone SicA	0.000406024392084341	0.0128867281267601
Acid-resistance membrane protein	0.000406024392084341	0.0128867281267601
CAAX protease self-immunity	0.000406024392084341	0.0128867281267601
Mg(2 ) transport ATPase	0.000411501472331816	0.0128867281267601
UPF0141 inner membrane protein yhbX	0.000411501472331816	0.0128867281267601
Galactoside O-acetyltransferase	0.000411501472331816	0.0128867281267601
immunity protein	0.000411501472331816	0.0128867281267601
Inner membrane protein yagU	0.000411501472331816	0.0128867281267601
conjugative transfer protein TraE	0.000411501472331816	0.0128867281267601
peroxidase	0.000416806004986037	0.0128867281267601
curli assembly protein CsgE	0.000416806004986037	0.0128867281267601
Citrate transporter	0.000416806004986037	0.0128867281267601
Inner membrane transport protein ydiM	0.000416806004986037	0.0128867281267601
Catalyzes the isomerization of 5-dehydro-4-deoxy-D- glucuronate to 3-deoxy-D-glycero-2,5-hexodiulosonate (By similarity)	0.000717275869472016	0.0220257365632427
tail fiber assembly	0.000891350644492663	0.0257920308284608
ATP-dependent RNA helicase-like protein	0.000891350644492663	0.0257920308284608
sigma-54 dependent transcriptional regulator	0.000891350644492663	0.0257920308284608
Hok Gef family protein	0.000891350644492663	0.0257920308284608
D-xylose transporter subunit XylF	0.000891350644492663	0.0257920308284608
sodium solute	0.000891350644492663	0.0257920308284608
Periplasmic copper-binding protein	0.000891350644492663	0.0257920308284608
Channel that permits osmotically driven movement of water in both directions. It is involved in the osmoregulation and in the maintenance of cell turgor during volume expansion in rapidly growing cells. It mediates rapid entry or exit of water in response to abrupt changes in osmolarity (By similarity)	0.000891350644492663	0.0257920308284608
Complete genome	0.000891350644492663	0.0257920308284608
regulator	0.000967378403476423	0.0278136695114177
Ribokinase	0.00101971325069944	0.0291328203396029
Inner membrane protein yiaH	0.00115434987004992	0.0315802140206385
Domain of unknown function (DUF1869)	0.00115434987004992	0.0315802140206385
metal resistance protein	0.00115434987004992	0.0315802140206385
Repressor protein MetJ	0.00115434987004992	0.0315802140206385
Pfam:DUF847	0.00115434987004992	0.0315802140206385
Converts alpha-N-acetylneuranimic acid (Neu5Ac) to the beta-anomer, accelerating the equilibrium between the alpha- and beta-anomers. Probably facilitates sialidase-negative bacteria to compete sucessfully for limited amounts of extracellular Neu5Ac, which is likely taken up in the beta-anomer. In addition, the rapid removal of sialic acid from solution might be advantageous to the bacterium to damp down host responses (By similarity)	0.00115434987004992	0.0315802140206385
sam-dependent methyltransferase	0.00115434987004992	0.0315802140206385
affects formate dehydrogenase-N	0.00155422326361263	0.0398622943860648
mobilization protein	0.00155422326361263	0.0398622943860648
Required for optimal acid stress protection. Exhibits a chaperone-like activity only at pH below 3 by suppressing non- specifically the aggregation of denaturated periplasmic proteins. Important for survival of enteric bacteria in the acidic environment of the host stomach. Also promotes the solubilization at neutral pH of proteins that had aggregated in their presence at acidic pHs. May cooperate with other periplasmic chaperones such as DegP and SurA	0.00155422326361263	0.0398622943860648
fimbrial-like protein YadC	0.00155422326361263	0.0398622943860648
Positive regulator required for L-tartrate-dependent anaerobic growth on glycerol. Induces expression of the ttdA-ttdB- ygjE operon	0.00155422326361263	0.0398622943860648
Bacterial shufflon protein, N-terminal constant region	0.00155422326361263	0.0398622943860648
May play a regulatory role under conditions of derepressed gsp gene expression	0.00155422326361263	0.0398622943860648
Alpha-mannosidase	0.00155422326361263	0.0398622943860648
Calcium-binding protein required for initiation of chromosome replication	0.00155422326361263	0.0398622943860648
TraT complement resistance	0.00155422326361263	0.0398622943860648
Inherit from bactNOG: tetratricopeptide	0.00155422326361263	0.0398622943860648
Outer membrane channel protein that allows an efficient diffusion of low-molecular-weight solutes such as small sugars and tetraglycine. However, the specific substrate recognized by the OmpL channel is	0.00167753693489951	0.041379244394188
aldolase	0.00167753693489951	0.041379244394188
PTS system phosphocarrier protein	0.00167753693489951	0.041379244394188
Ydil protein	0.00167753693489951	0.041379244394188
UPF0379 protein ykgI	0.00167753693489951	0.041379244394188
Inherit from proNOG: dNA-binding protein	0.00167753693489951	0.041379244394188
Protein of unknown function (DUF3156)	0.00167753693489951	0.041379244394188
PTS system N,N'-diacetylchitobiose-specific transporter subunit IIC	0.00176123294867937	0.0414073204705139
DNA-binding transcriptional activator BglJ	0.00176123294867937	0.0414073204705139
UDP-glucose 6-dehydrogenase	0.00176123294867937	0.0414073204705139
Catalyzes the conversion of dihydroorotate to orotate with quinone as electron acceptor (By similarity)	0.00176123294867937	0.0414073204705139
OriC-binding nucleoid-associated protein	0.00176123294867937	0.0414073204705139
thymidine kinase	0.00176123294867937	0.0414073204705139
Binds specifically to the SsrA RNA (tmRNA) and is required for stable association of SsrA with ribosomes (By similarity)	0.00176123294867937	0.0414073204705139
Salt-induced outer membrane protein	0.00176123294867937	0.0414073204705139
colanic acid capsular biosynthesis activation protein A	0.00176123294867937	0.0414073204705139
cinA-like protein	0.00196445015967439	0.0459457410402602
Threonine dehydratase	0.00233574840553985	0.0543482902196231
Tail fiber assembly protein	0.00239617071763169	0.0554682800994332
Type III	0.00257268723171594	0.0592505620610497
surface-exposed virulence protein	0.00284192694798856	0.0635072190258434
amino acid racemase	0.00284192694798856	0.0635072190258434
Colicin immunity protein / pyocin immunity protein	0.00284192694798856	0.0635072190258434
amino acid amine transport protein	0.00284192694798856	0.0635072190258434
cold-shock DNA-binding domain protein	0.00284192694798856	0.0635072190258434
Nucleoside-specific channel-forming protein, Tsx	0.00284192694798856	0.0635072190258434
signal transduction histidine kinase regulating citrate malate metabolism	0.00345401777267988	0.0768051045609703
Inherit from proNOG: Large repetitive protein	0.00362428502820724	0.0781378996260934
Qin prophage	0.00366974628283824	0.0781378996260934
phosphotransferase system PTS, lactose cellobiose-specific IIA subunit	0.00366974628283824	0.0781378996260934
Dna adenine methylase	0.00366974628283824	0.0781378996260934
Protein of unknown function (DUF1120)	0.00366974628283824	0.0781378996260934
PTS system, mannitol-specific cryptic EIICB component	0.00366974628283824	0.0781378996260934
Sucrose phosphorylase	0.00366974628283824	0.0781378996260934
DNA RNA non-specific endonuclease	0.00366974628283824	0.0781378996260934
beta-D-galactosidase beta subunit	0.00366974628283824	0.0781378996260934
fumarate hydratase class I	0.00445867424332357	0.0927486430154958
serine threonine protein phosphatase	0.00445867424332357	0.0927486430154958
Curli production assembly transport component, CsgF	0.00445867424332357	0.0927486430154958
Tail fiber protein	0.00445867424332357	0.0927486430154958
Transcriptional regulator (IclR family)	0.00445867424332357	0.0927486430154958
Integrase	0.00457684249759754	0.0947700322667674
universal stress protein A	0.00495169539608555	0.101954023043156
Transcriptional regulator	0.00503154918518425	0.101954023043156
LD-carboxypeptidase	0.00553361445404811	0.101954023043156
TRAP dicarboxylate transporter subunit DctP	0.00553361445404811	0.101954023043156
PerC transcriptional activator	0.00553361445404811	0.101954023043156
surface polymer ligase WaaL	0.00553361445404811	0.101954023043156
Peptidase M23B	0.00553361445404811	0.101954023043156
chromosome partitioning protein	0.00553361445404811	0.101954023043156
PTS transport protein	0.00553361445404811	0.101954023043156
Membrane transport protein	0.00553361445404811	0.101954023043156
Inherit from bactNOG: (threonine) efflux protein	0.00553361445404811	0.101954023043156
Pfam:GSPII_E	0.00553361445404811	0.101954023043156
Sucrose-6F-phosphate phosphohydrolase	0.00553361445404811	0.101954023043156
Head binding	0.00553361445404811	0.101954023043156
copper resistance protein D	0.00553361445404811	0.101954023043156
Tripartite tricarboxylate transporter TctA family	0.00553361445404811	0.101954023043156
GNAT family	0.00553361445404811	0.101954023043156
Inherit from NOG: Insecticidal toxin complex protein	0.00553361445404811	0.101954023043156
type IV pilin protein	0.00553361445404811	0.101954023043156
Glycosyl transferase family protein	0.00553361445404811	0.101954023043156
DNA-invertase from lambdoid prophage	0.00553361445404811	0.101954023043156
Adhesin biosynthesis transcription regulatory protein	0.00553361445404811	0.101954023043156
Inherit from proNOG: tail fiber protein	0.00553361445404811	0.101954023043156
Resolvase	0.00553361445404811	0.101954023043156
Fimbrial subunit type 3	0.00553361445404811	0.101954023043156
Protein of unknown function (DUF3423)	0.00553361445404811	0.101954023043156
type 1 fimbrial protein	0.00553361445404811	0.101954023043156
Protein of unknown function (DUF796)	0.00565140713088037	0.102864724954814
Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis (By similarity)	0.00565140713088037	0.102864724954814
May be involved in the formation of a specific microcompartment in the cell in which the metabolism of potentially toxic by-products takes place	0.00565140713088037	0.102864724954814
Sulfatase	0.00596136491818563	0.108070687713614
tail fiber protein	0.00613695698461834	0.109051133573501
AraC family transcriptional regulator	0.00613695698461834	0.109051133573501
(Lipo)protein	0.00616456578267939	0.109051133573501
conserved inner membrane protein	0.00659002128999641	0.109051133573501
protein with bipartite regulator domain	0.00659661617123875	0.109051133573501
YfdX protein	0.00659661617123875	0.109051133573501
Salmonella outer protein D	0.00659661617123875	0.109051133573501
Pentapeptide repeat protein	0.00659661617123875	0.109051133573501
IstB ATP binding domain-containing protein	0.00659661617123875	0.109051133573501
Curli are coiled surface structures that assemble preferentially at growth temperatures below 37 degrees Celsius. Curli can bind to fibronectin. The minor subunit is the nucleation component of curlin monomers	0.00659661617123875	0.109051133573501
Domain of unknown function DUF302	0.00693346817359213	0.109051133573501
Inner membrane metabolite transport protein ydjE	0.00693346817359213	0.109051133573501
Toxic component of a toxin-antitoxin (TA) module. A sequence-specific mRNA endoribonuclease that inhibits translation elongation and induces bacterial stasis. Cleavage occurs between the second and third residue of the Lys codon followed by a G or A (5'AAA(G A)3'), is reading-frame dependent and occurs within the 5' end of most mRNAs. Ribosome-binding confers the sequence specificity and reading frame-dependence. When overexpressed in liquid media YafQ partially inhibits protein synthesis, with a reduction in growth rate and colony growth rate. This effect is counteracted by coexpression with DinJ, the YafQ antitoxin. YafQ and DinJ together bind their own promoter, and by analogy to other TA modules probably repress its expression	0.00693346817359213	0.109051133573501
Actin-binding protein that interferes with host cell actin cytoskeleton. It stimulates actin polymerization and counteracts F-actin destabilizing proteins. Potentiates SipC activity	0.00693346817359213	0.109051133573501
Choloylglycine hydrolase	0.00693346817359213	0.109051133573501
YceI	0.00693346817359213	0.109051133573501
Thiol peroxidase	0.00693346817359213	0.109051133573501
Salmonella surface presentation of antigen gene type M protein	0.00693346817359213	0.109051133573501
Converts phosphatidylinositol 3,4,5-trisphosphate (PtdIns 3,4,5-P3) to PtdIns 3-P and prevents the transition of PtdIns 3-P to PtdIns 3,5-P2. It is one of the known effectors injected by Salmonella into the host cell and is required for invasion and for an efficient generation and maintenance of Salmonella-containing vacuole (SVC). Alteration of the phosphoinositide composition of the plasma membrane causes membrane ruffling and actin cytoskeleton rearrangements. The persistence of PtdIns 3-P diverts the SCV from the endocytic pathway resulting in enlarged vesicles, which are essential to create a favorable environment where Salmonella can replicate and avoid immune defenses of the host cell	0.00693346817359213	0.109051133573501
pathogenesis	0.00693346817359213	0.109051133573501
Adhesin virulence factor Hek	0.00693346817359213	0.109051133573501
metabolite transport protein YdjK	0.00693346817359213	0.109051133573501
Bacterial export proteins, family 3	0.00693346817359213	0.109051133573501
Two-component sensor	0.00693346817359213	0.109051133573501
biofilm PGA synthesis N-glycosyltransferase PgaC	0.00693346817359213	0.109051133573501
EspA family secreted protein	0.00693346817359213	0.109051133573501
Inhibits activity of g-type lysozyme, which confers increased lysozyme tolerance to the bacterium	0.00693346817359213	0.109051133573501
Lipid A 3-O-deacylase (PagL)	0.00693346817359213	0.109051133573501
surface presentation of antigens protein SpaP	0.00693346817359213	0.109051133573501
Oxalate formate antiporter	0.00693346817359213	0.109051133573501
Type III secretion	0.00693346817359213	0.109051133573501
surface presentation of antigens protein SpaS	0.00693346817359213	0.109051133573501
secreted effector protein	0.00693346817359213	0.109051133573501
Required for translocation of effector proteins via the type III secretion system SPI-1, which is essential for an efficient bacterial internalization. Probably acts by modulating the secretion of SipA, SipB, and SipC	0.00693346817359213	0.109051133573501
secretion system apparatus protein	0.00693346817359213	0.109051133573501
Protein of unknown function (DUF2167)	0.00693346817359213	0.109051133573501
Actin-binding protein that interferes with host cell actin cytoskeleton. Nucleates actin polymerization and condensates actin filaments into cables (bundling). SipA potenciates SipC activity and both are required for an efficient bacterial internalization by the host cell (By similarity)	0.00693346817359213	0.109051133573501
Part of the ABC transporter complex XylFGH involved in xylose import. Responsible for energy coupling to the transport system	0.00693346817359213	0.109051133573501
Catalyzes the NADPH-dependent reduction of ketopantoate into pantoic acid (By similarity)	0.00706798905136652	0.11078091172871
integral membrane protein, YccS YhfK family	0.00931774932183316	0.142577357419508
cytosine purines, uracil, thiamine, allantoin permease	0.00931774932183316	0.142577357419508
Prophage membrane protein	0.00931774932183316	0.142577357419508
Catalyzes the hydrolysis of nucleoside triphosphates, with a preference for pyrimidine deoxynucleoside triphosphates (dUTP, dTTP and dCTP) (By similarity)	0.00931774932183316	0.142577357419508
transition metal ion binding	0.00931774932183316	0.142577357419508
Inner membrane protein YddG	0.00931774932183316	0.142577357419508
Glycoporin	0.00931774932183316	0.142577357419508
lipopolysaccharide	0.00960305400433982	0.146446573566182
transporter	0.0105947699338215	0.161026233943671
Fimbrial	0.0109204480461858	0.16451222270077
DUF218 domain	0.0109334662849427	0.16451222270077
rard protein	0.0109334662849427	0.16451222270077
O-antigen ligase	0.0114650563204167	0.167486292007641
nucleotidase activity	0.0114650563204167	0.167486292007641
type III secretion apparatus protein	0.0114650563204167	0.167486292007641
Arginine dihydrolase	0.0114650563204167	0.167486292007641
Protein of unknown function (DUF1401)	0.0114650563204167	0.167486292007641
Lipopolysaccharide 1,2-N-acetylglucosaminetransferase	0.0114650563204167	0.167486292007641
Superfamily I DNA	0.0114650563204167	0.167486292007641
fimbriae Y protein	0.0114650563204167	0.167486292007641
Protein MgrB homolog	0.0114650563204167	0.167486292007641
cytoplasmic protein	0.0118253637006724	0.172192554015598
type 1 fimbriae regulatory protein	0.0126762010432348	0.179938275186044
PTS system N,N'-diacetylchitobiose-specific transporter subunit IIB	0.0126762010432348	0.179938275186044
Protein of unknown function (DUF2002)	0.0126762010432348	0.179938275186044
During stationary phase, binds the chromosome non- specifically, forming a highly ordered and stable dps-DNA co- crystal within which chromosomal DNA is condensed and protected from diverse damages. It protects DNA from oxidative damage by sequestering intracellular Fe(2 ) ion and storing it in the form of Fe(3 ) oxyhydroxide mineral, which can be released after reduction. One hydrogen peroxide oxidizes two Fe(2 ) ions, which prevents hydroxyl radical production by the Fenton reaction	0.0126762010432348	0.179938275186044
Protein smg homolog	0.0126762010432348	0.179938275186044
Outer membrane usher protein	0.0126762010432348	0.179938275186044
Repressor of rcnA expression. Acts by binding specifically to the rcnA promoter in the absence of nickel and cobalt. In the presence of one of these metals, it has a weaker affinity for rcnA promoter	0.0126762010432348	0.179938275186044
Universal stress protein F	0.0126762010432348	0.179938275186044
integrase family	0.0128374981177256	0.181656634806938
amino acid	0.0137009053749838	0.192666314213947
Catalyzes the reversible isomerization between hydroxypyruvate and 2-hydroxy-3-oxopropanoate (also termed tartronate semialdehyde) (By similarity)	0.0137009053749838	0.192666314213947
Transcription regulator involved in mid-term, stationary-phase viability under nitrogen starvation. Might control expression of the salvage pathways or in some other way repress the recycling of nucleobases to nucleic acids and enhance their use as general nitrogen sources during nitrogen-limited growth	0.0157778404174807	0.207038289664267
NAD-dependent epimerase dehydratase	0.0157778404174807	0.207038289664267
polysialic acid transport protein kpsm	0.0157778404174807	0.207038289664267
Galactosamine-specific PTS system enzyme IIB component	0.0157778404174807	0.207038289664267
Outer membrane protein induced after carbon starvation	0.0157778404174807	0.207038289664267
Transcriptional regulatory protein, C terminal	0.0157778404174807	0.207038289664267
oxalyl-CoA decarboxylase	0.0157778404174807	0.207038289664267
Catalyzes the transfer of the CoA moiety from formyl-CoA to oxalate (By similarity)	0.0157778404174807	0.207038289664267
fimbrial-like protein YdeR	0.0157778404174807	0.207038289664267
Predicted membrane protein (DUF2254)	0.0157778404174807	0.207038289664267
Tryptophan transporter of low affinity	0.0157778404174807	0.207038289664267
Transcriptional regulator, rpiR family	0.0157778404174807	0.207038289664267
