word	p-value	corrected-p-value
d-3-hydroxydecanoyl-	4.91308896448375e-05	0.000594483764702534
cdp-diglyceride	4.91308896448375e-05	0.000594483764702534
phosphotidylglycerophosphate	4.91308896448375e-05	0.000594483764702534
dehydrase	4.91308896448375e-05	0.000594483764702534
carrier-protein	4.91308896448375e-05	0.000594483764702534
6-bisphosphate	4.91308896448375e-05	0.000594483764702534
nad-dependent	4.91308896448375e-05	0.000594483764702534
virulence	4.91308896448375e-05	0.000594483764702534
chaperonin	6.42548184100918e-05	0.000766532833709123
translation	0.000145831040868151	0.00171554016132394
rnase	0.000234627084264386	0.00272231699139637
rf-1	0.00025694645668549	0.00294099525422446
diphosphate	0.00033786261011748	0.00381559507692674
uroporphyrinogen-iii	0.000962576986559575	0.0107276672054732
yrdc	0.00134331652105925	0.013385754039261
cpn60	0.00134331652105925	0.013385754039261
ysxc	0.00134331652105925	0.013385754039261
cytidine	0.00134331652105925	0.013385754039261
sua5	0.00134331652105925	0.013385754039261
arginine--trna	0.00134331652105925	0.013385754039261
lptf	0.00134331652105925	0.013385754039261
histidine--trna	0.00134331652105925	0.013385754039261
aspartate--trna	0.00134331652105925	0.013385754039261
acyl	0.0040710735552571	0.0400953407128229
protein-export	0.00490412834632177	0.0477447897624659
initiation	0.00522869544781269	0.0503261936851971
phosphatidylglycerophosphate	0.00702040029333479	0.0660697672050508
8-phosphate	0.00702040029333479	0.0660697672050508
dna-directed	0.00745237890312127	0.0693644497905903
putative	0.0141583369579221	0.130349036993044
unknown	0.0144743417518854	0.130423058126031
function	0.0144743417518854	0.130423058126031
complex	0.0157084450014796	0.140053188592139
deaminase	0.0198144462270558	0.174821207857461
precursor	0.0208470035607545	0.182035175422258
-dependent	0.0240516516101614	0.195379753171232
class	0.0254732235653365	0.195379753171232
threonylcarbamoyladenosine	0.0274724511017548	0.195379753171232
ghmp	0.0366769548456031	0.195379753171232
-diphospho	0.0366769548456031	0.195379753171232
hemd	0.0366769548456031	0.195379753171232
cdp-alcohol	0.0366769548456031	0.195379753171232
phosphatase	0.0366769548456031	0.195379753171232
active	0.0366769548456031	0.195379753171232
dahp	0.0366769548456031	0.195379753171232
lptde	0.0366769548456031	0.195379753171232
ywlc	0.0366769548456031	0.195379753171232
phosphodiesterase	0.0366769548456031	0.195379753171232
ribosome-releasing	0.0366769548456031	0.195379753171232
triphosphate	0.0366769548456031	0.195379753171232
zinc-binding	0.0366769548456031	0.195379753171232
-2-c-methyl-d-erythritol	0.0366769548456031	0.195379753171232
xaa-pro	0.0366769548456031	0.195379753171232
osta	0.0366769548456031	0.195379753171232
deoxycytidylate	0.0366769548456031	0.195379753171232
3-deoxy-8-phosphooctulonate	0.0366769548456031	0.195379753171232
nucleotidyl	0.0366769548456031	0.195379753171232
grol	0.0366769548456031	0.195379753171232
purn	0.0366769548456031	0.195379753171232
tcp-1	0.0366769548456031	0.195379753171232
adenylation	0.0366769548456031	0.195379753171232
pcrf	0.0366769548456031	0.195379753171232
determining	0.0366769548456031	0.195379753171232
lipopolysaccharide-assembly	0.0366769548456031	0.195379753171232
rpb1	0.0366769548456031	0.195379753171232
3-methyladenine	0.0366769548456031	0.195379753171232
glycosylase	0.0366769548456031	0.195379753171232
liga	0.0366769548456031	0.195379753171232
isopentenyl	0.0366769548456031	0.195379753171232
bisphosphate	0.0366769548456031	0.195379753171232
-cyclic	0.0366769548456031	0.195379753171232
formyl	0.0366769548456031	0.195379753171232
shape	0.0366769548456031	0.195379753171232
rlpb	0.0366769548456031	0.195379753171232
phospholipase	0.0366769548456031	0.195379753171232
rimn	0.0366769548456031	0.195379753171232
xanthosine	0.0366769548456031	0.195379753171232
ycio	0.0366769548456031	0.195379753171232
engb	0.0366769548456031	0.195379753171232
kinases	0.0366769548456031	0.195379753171232
nucleotidase	0.0366769548456031	0.195379753171232
lptd	0.0366769548456031	0.195379753171232
cdp-diacylglycerol--serine	0.0366769548456031	0.195379753171232
class-ii	0.0366769548456031	0.195379753171232
phosphatidyltransferase	0.0366769548456031	0.195379753171232
kdotransferase	0.0366769548456031	0.195379753171232
murj	0.0366769548456031	0.195379753171232
hydantoin	0.0366769548456031	0.195379753171232
tagatose	0.0366769548456031	0.195379753171232
phosphoribosylglycinamide	0.0366769548456031	0.195379753171232
mvin-like	0.0366769548456031	0.195379753171232
multifunctional	0.0366769548456031	0.195379753171232
3-deoxy-d-manno-octulosonic	0.0366769548456031	0.195379753171232
calcineurin-like	0.0366769548456031	0.195379753171232
folate-dependent	0.0366769548456031	0.195379753171232
phosphoesterase	0.0366769548456031	0.195379753171232
lps-assembly	0.0366769548456031	0.195379753171232
bacteria	0.0487930352143858	0.258298130166155
conserved	0.0563267326611643	0.296327593565256
modification	0.0887175259632587	0.463094718256176
inner	0.0891197627812949	0.463094718256176
biogenesis	0.0959900639501398	0.486847809375859
motif	0.0959900639501398	0.486847809375859
monophosphate	0.0959900639501398	0.486847809375859
mrebcd	0.0959900639501398	0.486847809375859
permease	0.100032596408788	0.504331006894305
hypothetical	0.10123144584687	0.507355234510644
gtpase	0.165817546650572	0.747646484766654
aspartyl	0.167928476290118	0.747646484766654
ribosome-associated	0.167928476290118	0.747646484766654
ethanolamine	0.167928476290118	0.747646484766654
yjgp	0.167928476290118	0.747646484766654
yjgq	0.167928476290118	0.747646484766654
site	0.167928476290118	0.747646484766654
metallopeptidase	0.167928476290118	0.747646484766654
permeases	0.167928476290118	0.747646484766654
core	0.183361157528305	0.747646484766654
transferase	0.188469088467033	0.747646484766654
large	0.191545793617903	0.747646484766654
protoporphyrin	0.191545793617903	0.747646484766654
thioester	0.191545793617903	0.747646484766654
5-aminolevulinate	0.191545793617903	0.747646484766654
fe2+	0.191545793617903	0.747646484766654
operon	0.191545793617903	0.747646484766654
maturation	0.191545793617903	0.747646484766654
n-formyltransferase	0.191545793617903	0.747646484766654
glnb	0.191545793617903	0.747646484766654
10-formyltetrahydrofolate	0.191545793617903	0.747646484766654
asprs	0.191545793617903	0.747646484766654
pyrophosphohydrolase	0.191545793617903	0.747646484766654
4fe-4s	0.191545793617903	0.747646484766654
uridylyltransferase	0.191545793617903	0.747646484766654
nad+	0.191545793617903	0.747646484766654
ftsj	0.191545793617903	0.747646484766654
threonine-dependent	0.191545793617903	0.747646484766654
l-methionyl-trna	0.191545793617903	0.747646484766654
repressor	0.191545793617903	0.747646484766654
adp-forming	0.191545793617903	0.747646484766654
cardiolipin	0.191545793617903	0.747646484766654
poly	0.191545793617903	0.747646484766654
3-deoxy-7-phosphoheptulonate	0.191545793617903	0.747646484766654
histidyl	0.191545793617903	0.747646484766654
yadf	0.191545793617903	0.747646484766654
actin-like	0.191545793617903	0.747646484766654
beta-barrel	0.191545793617903	0.747646484766654
hisrs	0.191545793617903	0.747646484766654
glutamine-dependent	0.191545793617903	0.747646484766654
kdops	0.191545793617903	0.747646484766654
head	0.191545793617903	0.747646484766654
3-deoxy-d-manno-octulosonate	0.191545793617903	0.747646484766654
argrs	0.191545793617903	0.747646484766654
4-diphosphocytidyl-2-c-methylerythritol	0.191545793617903	0.747646484766654
beta-hydroxydecanoyl	0.191545793617903	0.747646484766654
multicopy	0.191545793617903	0.747646484766654
fmet	0.191545793617903	0.747646484766654
lipopolysaccharide	0.217534746094382	0.845192339183218
topoisomerase	0.236878800170553	0.916147688330859
structural	0.245483504578482	0.944169282865832
trna	0.246353496473847	0.944169282865832
predicted	0.259551946995082	0.990272518490245
uncharacterized	0.272998156933574	1
chain	0.316906221121202	1
type	0.32027024593437	1
superfamily	0.323866493886094	1
catalytic	0.323866493886094	1
pyrimidine	0.323866493886094	1
groesl	0.346414632390203	1
secyeg	0.346414632390203	1
prime	0.346414632390203	1
flippase	0.346414632390203	1
auxillary	0.346414632390203	1
synthetase	0.377021384728739	1
export	0.379464514245056	1
utilization	0.399915998397169	1
region	0.399915998397169	1
wall	0.399915998397169	1
family	0.446553443800542	1
n-terminal	0.462268336537506	1
assembly	0.462268336537506	1
periplasmic	0.471650480847953	1
terminal	0.471650480847953	1
reductase	0.496216877877732	1
membrane	0.535739544300823	1
lpta	0.537932568069862	1
acetyltransferase	0.572859730050273	1
fused	0.572859730050273	1
synthetases	0.594222938001997	1
possible	0.598218561946019	1
lipoprotein	0.610847093766916	1
integral	0.616251785254837	1
phosphatidylserine	0.631390732485414	1
beta	0.637674678274048	1
bacterial	0.652372882082156	1
flavoprotein	0.654703786418221	1
ligase	0.656352962337019	1
transport	0.701846479154882	1
peptidoglycan	0.743004201918322	1
suppressor	0.77436378601256	1
ribd	0.780200765124287	1
domain	0.79388183796562	1
asparaginyl-trna	0.812583426394244	1
probable	0.841735965523143	1
carrier	0.868685738819842	1
system	0.913217815234174	1
pyrophosphatase	0.918531622288064	1
biosynthesis	0.919256164262682	1
atpase	0.92214225576779	1
synthase	0.928987358901765	1
polymerase	0.94287235553691	1
c-terminal	0.959502359683741	1
biotin	0.966775198485135	1
translocase	0.967725558211852	1
lipid	0.973147720379139	1
porphobilinogen	0.978298419101234	1
preprotein	0.98206414760998	1
transmembrane	0.98246147658086	1
udp-n-acetylglucosamine	0.997422951295924	1
outer	0.998374185513389	1
gyrase	0.999338336367874	1
transporter	0.999630404483796	1
riboflavin	0.999695847590564	1
elongation	0.999749792981469	1
kinase	0.999760964708162	1
protein	0.999984066251059	1
cell	0.9999999953369	1
division	0.9999999999928	1
subunit	0.999999999999999	1
ribosomal	1	1
alpha	1	1
carboxylase	1	1
signal	1	1
transcription	1	1
atp-binding	1	1
peptidase	1	1
delta	1	1
replication	1	1
decarboxylase	1	1
dehydrogenase	1	1
acyltransferase	1	1
binding	1	1
acetyl-coa	1	1
glutamyl-trna	1	1
penicillin-binding	1	1
adenylyltransferase	1	1
pyrophosphokinase	1	1
termination	1	1
inorganic	1	1
cyclohydrolase	1	1
recognition	1	1
phenylalanyl-trna	1	1
shock	1	1
heat	1	1
bifunctional	1	1
-kinase	1	1
carboxyl	1	1
helicase	1	1
pantothenate	1	1
guanylate	1	1
antitermination	1	1
ftsz	1	1
ferrochelatase	1	1
particle	1	1
prolyl-trna	1	1
aspartate-semialdehyde	1	1
4-cyclodiphosphate	1	1
flavodoxin	1	1
undecaprenyl	1	1
adenylate	1	1
chromosomal	1	1
glycerol-3-phosphate	1	1
replicative	1	1
pyrophosphate	1	1
dephospho-coa	1	1
diacylglyceryl	1	1
if-1	1	1
udp-n-acetylenolpyruvoylglucosamine	1	1
prolipoprotein	1	1
reductoisomerase	1	1
1-deoxy-d-xylulose	1	1
ftsa	1	1
n-acyltransferase	1	1
initiator	1	1
enolase	1	1
folylpolyglutamate	1	1
thymidylate	1	1
lipid-a-disaccharide	1	1
7-dimethyl-8-ribityllumazine	1	1
5-phosphate	1	1
sece	1	1
glycine-trna	1	1
apolipoprotein	1	1
beta-subunit	1	1
phosphoglycerate	1	1
ribose-phosphate	1	1
ftsw	1	1
ftsq	1	1
lipoprotein-releasing	1	1
glutaminyl-trna	1	1
1-carboxyvinyltransferase	1	1
tetraacyldisaccharide	1	1
dna-binding	1	1
s-adenosylmethionine	1	1
4-hydroxybenzoate	1	1
chromosome	1	1
phosphopantetheine	1	1
valyl-trna	1	1
leucyl-trna	1	1
tyrosyl-trna	1	1
glycoprotease	1	1
4-phosphate	1	1
4-dihydroxy-2-butanone	1	1
acetyl-coenzyme	1	1
ubiquinone	1	1
isoleucyl-trna	1	1
coa-acyl	1	1
roda	1	1
nucleotidohydrolase	1	1
malonyl	1	1
-methyltransferase	1	1
deoxyuridine	1	1
alanyl-trna	1	1
-triphosphate	1	1
transacylase	1	1
sigma-70	1	1
involved	1	1
cycle	1	1
seryl-trna	1	1
uridylate	1	1
2-c-methyl-d-erythritol	1	1
lolb	1	1
udp-n-acetylmuramoylalanyl-d-glutamate--2	1	1
proenzyme	1	1
groes	1	1
octaprenyl-diphosphate	1	1
msba	1	1
omega	1	1
3-octaprenyl-4-hydroxybenzoate	1	1
phosphoglucosamine	1	1
holliday	1	1
-lysidine	1	1
secd	1	1
secy	1	1
threonyl-trna	1	1
n-acetylglucosamine	1	1
cluster	1	1
junction	1	1
grpe	1	1
mutase	1	1
udp-n-acetylmuramate	1	1
udp-n-acetylmuramoylalanine--d-glutamate	1	1
if-2	1	1
phospho-n-acetylmuramoyl-pentapeptide-transferase	1	1
dnaa	1	1
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine	1	1
1-deoxyxylulose-5-phosphate	1	1
octaprenyl	1	1
alanine	1	1
single-strand	1	1
aminotransferase	1	1
nusg	1	1
middle	1	1
zipa	1	1
carboxyltransferase	1	1
glycine--trna	1	1
glucosamine--fructose-6-phosphate	1	1
1-acyl-glycerol-3-phosphate	1	1
phenylalanine--trna	1	1
guanine-n1	1	1
resolvase	1	1
partition	1	1
killing	1	1
pyrophosphoryl-undecaprenol	1	1
kicb	1	1
glycyl-trna	1	1
octaprenyltransferase	1	1
phosphopantothenoylcysteine	1	1
ribf	1	1
iron-sulfur	1	1
10-methylene-tetrahydrofolate	1	1
polyphosphate	1	1
single-stranded	1	1
methyltransferase	1	1
carboxy-lyase	1	1
atp-nad	1	1
ftsi	1	1
ftsy	1	1
atp-dependent	1	1
outer-membrane	1	1
lolc	1	1
1-deoxy-d-xylulose-5-phosphate	1	1
nusa	1	1
2c-methyl-d-erythritol	1	1
mrec	1	1
udp-n-acetylglucosamine--n-acetylmuramyl-	1	1
subunits	1	1
alanyl	1	1
chloroplast	1	1
insertion	1	1
pmm-family	1	1
6-dia	1	1
nopimelate--d-alan	1	1
ftsb	1	1
o-acyltransferase	1	1
lole	1	1
mesj	1	1
pyrophosphorylase	1	1
sigma	1	1
extragenic	1	1
membrane-specific	1	1
guanine-n	1	1
releasing	1	1
suhb	1	1
topo	1	1
kica	1	1
udp-n-acetylmuramate--l-alanine	1	1
transpeptidase	1	1
uridine	1	1
metabolism	1	1
udp-n-acetylmuramoylalanyl-d-glutamyl-2	1	1
udp-n-acetylmuramoyl-tripeptide--d-alanyl-d-alanine	1	1
antigen	1	1
fold	1	1
condesin	1	1
inositol	1	1
insertase	1	1
erpa	1	1
hsp24	1	1
inositol-1-monophosphatase	1	1
acetyl	1	1
monophosphatase	1	1
1-acyl-sn-glycerol-3-phosphate	1	1
d-glutamate	1	1
6-diaminopimelate	1	1
protease	1	1
chaperone	1	1
udp-n-acetylmuramoyl-l-alanine	1	1
pentapeptide	1	1
4-dihydroxy-2-butanone-4-phosphate	1	1
glutamate--trna	1	1
glycosyl	1	1
phospho-n-acetylmuramoyl-pentapeptide-transfera	1	1
rpod	1	1
threonine--trna	1	1
abc-type	1	1
pp-loop	1	1
leucine--trna	1	1
l10e	1	1
proline--trna	1	1
related	1	1
penicillin	1	1
lola	1	1
cgta	1	1
transketolase	1	1
polyprenyl	1	1
6-diami	1	1
dnac	1	1
regulator	1	1
ubib	1	1
glucosamine-1-phosphate	1	1
uncharacterised	1	1
ftsx-like	1	1
yaet	1	1
glutamyl-	1	1
metalloprotease	1	1
serine--trna	1	1
valine--trna	1	1
emap	1	1
minopim	1	1
diphosphokinase	1	1
minopimelate	1	1
alanine--trna	1	1
nicotinate-nucleotide	1	1
asparagine--trna	1	1
methionine--trna	1	1
mononucleotide	1	1
tyrosine--trna	1	1
srp54-type	1	1
glutamine--trna	1	1
mukb	1	1
undecaprenyldiphospho-muramoylpentapeptide	1	1
homolog	1	1
ugmp	1	1
nicotinic	1	1
with	1	1
partitioning	1	1
particle-docking	1	1
carboxypeptidase	1	1
isoleucine--trna	1	1
n-acetylmuramyl-	1	1
protective	1	1
small	1	1
diaminohydroxyphosphoribosylaminopyrimidine	1	1
2-amino-4-hydroxy-6-hydroxymethyldihyropteridine	1	1
pantetheine-phosphate	1	1
-binding	1	1
septum	1	1
endopeptidase	1	1
l-carboxyvinyltransferase	1	1
abc1	1	1
condensin	1	1
5-amino-6-	1	1
uracil	1	1
methylenetetrahydrofolate	1	1
phosphopantothenate	1	1
1-acylglycerol-3-phosphate	1	1
udp-n-acetylmuramoyl-l-alanyl-d-glutamate	1	1
sugar	1	1
5-phosphoribosylamino	1	1
o-sialoglycoprotein	1	1
cpn10	1	1
glycine	1	1
penta	1	1
methenyltetrahydrofolate	1	1
udp-n-acetylmuramoyl-tripeptide--d-alanyl-d-ala	1	1
synthesis	1	1
mukbef	1	1
oma87	1	1
-monophosphate	1	1
tetraacyldisaccharide-1-p	1	1
yeaz	1	1
l30p	1	1
resistance	1	1
zinc	1	1
amidotransferase	1	1
cytochrome	1	1
exporters	1	1
nicotinamide	1	1
muke-like	1	1
flavodoxin-1	1	1
hppk	1	1
propionyl-coa	1	1
localization	1	1
2-polyprenylphenol	1	1
ef-ts	1	1
60kd	1	1
6-di	1	1
3-polyprenyl-4-hydroxybenzoate	1	1
oxa1	1	1
l23e	1	1
2-amino-4-hydroxy-6-	1	1
substance	1	1
phosphoribulokinase	1	1
sec61-gamma	1	1
polyprenyltransferase	1	1
double-glycine	1	1
co-chaperonin	1	1
epsp	1	1
glutamyl-trnaglu	1	1
gtp1	1	1
acyl-carrier-protein	1	1
nine	1	1
stabilizer	1	1
control	1	1
l17e	1	1
yqgf	1	1
udp-n-acetylmuramyl-tripeptide	1	1
attachment	1	1
pathway	1	1
osta-like	1	1
hydroxymethyldihydropteridine	1	1
6-diam	1	1
accessory	1	1
yjee	1	1
dihydrofolate	1	1
enzymes	1	1
geranylgeranyl	1	1
beta-n-	1	1
symporter	1	1
beta-n-acetylglucosaminyltransferase	1	1
hydratase	1	1
ftsh	1	1
traf	1	1
proteins	1	1
ygbb	1	1
translocation	1	1
lold	1	1
oxa1ec	1	1
s20e	1	1
lantibiotic	1	1
solanesyl	1	1
formation	1	1
epimerase	1	1
3-phosphoglycerate	1	1
uridyltransferase	1	1
udp-n-acetylmuramate--alanine	1	1
rpb2	1	1
chromosome-related	1	1
archaeal	1	1
phosphoglucomutase	1	1
implicated	1	1
non-essential	1	1
c-terminus	1	1
l16p	1	1
acetylglucosaminyltransferase	1	1
ubid	1	1
ubia	1	1
folc	1	1
phosphoribosyl	1	1
upf0079	1	1
also	1	1
l18p	1	1
phers	1	1
l18e	1	1
nucleotide	1	1
nicotinate	1	1
gtpases	1	1
barrel	1	1
saga	1	1
trna-	1	1
adenosyltransferase	1	1
histidinol-phosphatase	1	1
histone	1	1
sporulation	1	1
contain	1	1
udp-n-acetylmuramoyl-l-alanyl-d-glutamate--2	1	1
tfiid	1	1
cofactor	1	1
l14p	1	1
dipyromethane	1	1
di-trans	1	1
lipoprotein-sorting	1	1
carbamoylphosphate	1	1
prokaryotic	1	1
taf12	1	1
poly-cis-decaprenylcistransferase	1	1
glutamine	1	1
dutp	1	1
bacteriocin	1	1
amino	1	1
phospho-n-acetylmuramoyl-pentapeptide-	1	1
daunorubicin	1	1
maintenance	1	1
carbon-nitrogen	1	1
cyclohydrolase-2	1	1
phosphoribosyltransferase	1	1
omp85	1	1
guanine-1	1	1
yidc	1	1
surface	1	1
resolvase-like	1	1
phosphopantothenate--cysteine	1	1
fatty	1	1
zn-finger	1	1
prenyltransferase	1	1
lptg	1	1
lptb	1	1
dnab-like	1	1
adp-binding	1	1
helix-destabilizing	1	1
decarboxylases	1	1
carbamoyl-phosphate	1	1
l22p	1	1
upf0081	1	1
3-phosphoshikimate	1	1
diphosphatase	1	1
s10p	1	1
guanine	1	1
p-loop	1	1
s24-like	1	1
zuotin	1	1
iron-sulphur	1	1
tetrahydrofolate	1	1
ftsz-binding	1	1
phenylalanine	1	1
s-malonyltransferase	1	1
lumazine	1	1
deacetylase	1	1
6-hydroxylase	1	1
stage	1	1
lysophospholipase	1	1
phosphopyruvate	1	1
nucleotide-binding	1	1
secretory	1	1
hflb	1	1
s14p	1	1
exporter	1	1
8-dihydro-6-hydroxymethylpterin-pyrophosphokinase	1	1
cytidylate	1	1
istb-like	1	1
n-terminus	1	1
semialdehyde	1	1
glycosyltransferase	1	1
o-acyltransferases	1	1
dutpase	1	1
associated	1	1
s29e	1	1
universal	1	1
spase	1	1
flda	1	1
co-enzyme	1	1
includes	1	1
dimerisation	1	1
factors	1	1
phosphomannomutase	1	1
l-alanine-dl-glutamate	1	1
l-glutamine	1	1
tsad	1	1
calcium	1	1
sam-dependent	1	1
metrs	1	1
partioning	1	1
thiamine	1	1
exported	1	1
udp-3-o-acyl-glcnac	1	1
2-amino-4-hydroxy-6-hydroxymethyldihyropteridin	1	1
glmu	1	1
l-alanine	1	1
acetylcoa	1	1
tide	1	1
threonine	1	1
thrrs	1	1
rrna-binding	1	1
repeats	1	1
2-amino-4-hydroxy-6-hydroxymethyldihydropteridi	1	1
ptide	1	1
udp-3-o-acyl	1	1
ftsk	1	1
pd1-like	1	1
octaprenylphenol	1	1
glutamyl	1	1
receptor	1	1
tubulin-like	1	1
protoheme	1	1
2-phospho-d-glycerate	1	1
pore-forming	1	1
n-acetyl	1	1
diacid	1	1
glutr	1	1
n-acetylglucosamine-1-phosphate	1	1
guanine-1-	1	1
dnab	1	1
zinc-metallo	1	1
obge	1	1
anchored	1	1
recruitment	1	1
binds	1	1
-n-acetyltransferase	1	1
fad-binding	1	1
phospho-n-acetylmuramoyl-pentapeptide	1	1
alars	1	1
ferro-lyase	1	1
udp-3-o-	1	1
divisome	1	1
glurs	1	1
meso-diaminopimelate	1	1
deoxyuridinetriphosphatase	1	1
d-alanyl-d-alanine	1	1
fmn-binding	1	1
hexapeptide	1	1
carboxytransferase	1	1
transcriptional	1	1
dtmp	1	1
diphosphorylase	1	1
glycation	1	1
dual	1	1
ring	1	1
phosphoribosylpyrophosphate	1	1
3-hydroxymyristoyl	1	1
n-acetyltransferase	1	1
asparaginyl	1	1
kleisin-like	1	1
partner	1	1
ef-g	1	1
-glucosamine	1	1
if2-alpha	1	1
septal	1	1
udp-n-acetylmuramoyl-tripeptide	1	1
hydroxymethylbilane	1	1
triphosphate-binding	1	1
d-fructose-6-phosphate	1	1
-phosphopantothenoylcysteine	1	1
hydro-lyase	1	1
p-hydroxybenzoate	1	1
-pyrophosphoryl-undecaprenol	1	1
leader	1	1
repair	1	1
muke	1	1
fad-requiring	1	1
growth	1	1
n-acetylglucosaminyl	1	1
phosphatidylglycerol-prolipoprotein	1	1
hydroxylation	1	1
membrane-associated	1	1
bamabcde	1	1
pentapep	1	1
