word	p-value	corrected-p-value
with	0.000367165517287267	0.0323626633311648
methylcytosine	0.000391050798773258	0.034236628657699
thymidine	0.00039529720510779	0.0343776802708741
galactitol	0.000472589480987319	0.0408273495329773
derivatives	0.000542055170784521	0.0465204585716057
during	0.000579158258204926	0.048526692568225
arylsulfate	0.000579158258204926	0.048526692568225
acylation	0.000579158258204926	0.048526692568225
encoded	0.000580311540102959	0.048526692568225
immunity	0.000632595366129232	0.0525618251665976
calcium	0.000644516774184297	0.0532134260711023
antigen	0.000663048855401662	0.0543991969730483
sulfatase	0.000669237779947567	0.0545637927463501
prooduction	0.000741292462775715	0.0598789019386038
transcriptional	0.000743609207669897	0.0598789019386038
acetyltransferase	0.000761123427260742	0.0606646031527086
rhamnosyltransferase	0.000767317709482324	0.0606646031527086
neu5ac	0.000767317709482324	0.0606646031527086
modification	0.000810084413671566	0.0636599468454553
protection	0.000950195524879941	0.0742233570183164
inactivated	0.00107263893095658	0.0832891360376703
unknown	0.00110877465372143	0.0855855938331125
gram	0.00121509897006723	0.0926957079796905
glucans	0.00121509897006723	0.0926957079796905
sopd2	0.0014424798634422	0.102825955292915
neud	0.0014424798634422	0.102825955292915
pdua	0.0014424798634422	0.102825955292915
kefg	0.0014424798634422	0.102825955292915
duf2633	0.0014424798634422	0.102825955292915
ybaj	0.0014424798634422	0.102825955292915
uspc	0.0014424798634422	0.102825955292915
dinp	0.0014424798634422	0.102825955292915
iscro2	0.0014424798634422	0.102825955292915
bsss	0.0014424798634422	0.102825955292915
duf3315	0.0014424798634422	0.102825955292915
ilvgeda	0.0014424798634422	0.102825955292915
peptidyl	0.00152059119392301	0.107804957199596
b561	0.00154462599398684	0.108917005900315
deoxyuronate	0.00156536799113989	0.109786158303332
homolog	0.00165349005439173	0.115346405131231
arsr	0.00175946040636993	0.120800847374188
filamentation	0.00175946040636993	0.120800847374188
fels	0.00175946040636993	0.120800847374188
prolyl	0.00185475562166113	0.12667689573073
tail	0.00186590696806044	0.126774772908065
insd	0.00202367604369579	0.134004334974678
chloroaromatic	0.00202367604369579	0.134004334974678
typhi	0.00202367604369579	0.134004334974678
dehydroascorbate	0.00202367604369579	0.134004334974678
galactosephosphotransferase	0.00202367604369579	0.134004334974678
function	0.00223606527658012	0.147320563297918
osmotically	0.00267769014476921	0.175529989640776
oric	0.00283953644015441	0.180691477374704
transposition	0.00283953644015441	0.180691477374704
homologue	0.00283953644015441	0.180691477374704
tatc	0.00283953644015441	0.180691477374704
pyocin	0.00283953644015441	0.180691477374704
eutp	0.00283953644015441	0.180691477374704
cellobiose	0.00363192774355436	0.22999270589644
deiminase	0.00429863240236823	0.264507828721196
vertebrate	0.00429863240236823	0.264507828721196
lactam	0.00429863240236823	0.264507828721196
product	0.00429863240236823	0.264507828721196
lycopene	0.00429863240236823	0.264507828721196
tmrna	0.00429863240236823	0.264507828721196
damage	0.00447194005119486	0.273880084356042
temperature	0.0047231849251123	0.283935241235438
stylti	0.0047231849251123	0.283935241235438
acetylglucosaminetransferase	0.0047231849251123	0.283935241235438
adenosylcobinamide	0.0047231849251123	0.283935241235438
polar	0.00478554163935392	0.286364177455834
fimbria	0.00486464712121649	0.289768592220407
galactosyl	0.00528094126708603	0.304822472695298
hcha	0.00528094126708603	0.304822472695298
cita	0.00528094126708603	0.304822472695298
aluminum	0.00528094126708603	0.304822472695298
rfbh	0.00528094126708603	0.304822472695298
galactopyranose	0.00528094126708603	0.304822472695298
maats	0.00528094126708603	0.304822472695298
exclusion	0.00608593062181086	0.348205986673345
activation	0.00608593062181086	0.348205986673345
ferrous	0.00617851025495915	0.35195924137966
inducible	0.00622160255713776	0.352873066773313
anti	0.00718223959075775	0.405594439226991
msga	0.00734872678916161	0.40967581608809
rbsd	0.00734872678916161	0.40967581608809
found	0.00734872678916161	0.40967581608809
autotransporter	0.00747517523438446	0.414951748649129
within	0.00782994709525415	0.425590249406627
zapb	0.00782994709525415	0.425590249406627
stabilisation	0.00782994709525415	0.425590249406627
pseudaminic	0.00782994709525415	0.425590249406627
yhby	0.00782994709525415	0.425590249406627
surface	0.00818458439609267	0.443020346253232
bara	0.00851674727245835	0.459094909790162
catabolic	0.00859878064118478	0.461609438124508
polysaccharide	0.00895357455310847	0.478685983792213
phage	0.0107934942040172	0.48839302445518
like	0.0108211930624161	0.48839302445518
tripartite	0.0108420182784064	0.48839302445518
attenuator	0.0108420182784064	0.48839302445518
glucosyl	0.0108420182784064	0.48839302445518
pili	0.0112731218915874	0.48839302445518
number=	0.0112731218915874	0.48839302445518
from	0.0117651262328239	0.48839302445518
puur	0.0120904144735515	0.48839302445518
ahpc	0.0120904144735515	0.48839302445518
lpfd	0.0120904144735515	0.48839302445518
galf	0.0120904144735515	0.48839302445518
polysialic	0.0120904144735515	0.48839302445518
pagc	0.0120904144735515	0.48839302445518
lifa	0.0127662172257067	0.48839302445518
ydgk	0.0127662172257067	0.48839302445518
stm1046	0.0127662172257067	0.48839302445518
yagu	0.0127662172257067	0.48839302445518
variable	0.0127662172257067	0.48839302445518
cyclosome	0.0127662172257067	0.48839302445518
stm2587	0.0127662172257067	0.48839302445518
999070	0.0127662172257067	0.48839302445518
79050	0.0127662172257067	0.48839302445518
duf2574	0.0127662172257067	0.48839302445518
yfhl	0.0127662172257067	0.48839302445518
avirulence	0.0127662172257067	0.48839302445518
archaeoflavoprotein	0.0127662172257067	0.48839302445518
stm2705	0.0127662172257067	0.48839302445518
acetylation	0.0127662172257067	0.48839302445518
upf0231	0.0127662172257067	0.48839302445518
stm0911	0.0127662172257067	0.48839302445518
regulates	0.0127662172257067	0.48839302445518
overexpression	0.0127662172257067	0.48839302445518
stm1047	0.0127662172257067	0.48839302445518
stm2137	0.0127662172257067	0.48839302445518
fimb	0.0127662172257067	0.48839302445518
stm4204	0.0127662172257067	0.48839302445518
stm4201	0.0127662172257067	0.48839302445518
maintains	0.0127662172257067	0.48839302445518
rcnb	0.0127662172257067	0.48839302445518
stm1022	0.0127662172257067	0.48839302445518
kpsm	0.0127662172257067	0.48839302445518
id=98	0.0127662172257067	0.48839302445518
duf2222	0.0127662172257067	0.48839302445518
uspd	0.0127662172257067	0.48839302445518
stm1038	0.0127662172257067	0.48839302445518
pathogenic	0.0127662172257067	0.48839302445518
gp47	0.0127662172257067	0.48839302445518
stm0912	0.0127662172257067	0.48839302445518
1001442	0.0127662172257067	0.48839302445518
biofilms	0.0127662172257067	0.48839302445518
miniconductance	0.0127662172257067	0.48839302445518
id=99	0.0127662172257067	0.48839302445518
iscro6	0.0127662172257067	0.48839302445518
duf1255	0.0127662172257067	0.48839302445518
stm0557	0.0127662172257067	0.48839302445518
responsible	0.0127662172257067	0.48839302445518
nled	0.0127662172257067	0.48839302445518
stm1041	0.0127662172257067	0.48839302445518
mj0208	0.0127662172257067	0.48839302445518
modal	0.0127662172257067	0.48839302445518
feoa	0.0127662172257067	0.48839302445518
ydaf	0.0127662172257067	0.48839302445518
anaphase	0.0127662172257067	0.48839302445518
cada	0.0127662172257067	0.48839302445518
pertussis	0.0127662172257067	0.48839302445518
yqeg	0.0127662172257067	0.48839302445518
stm2608	0.0127662172257067	0.48839302445518
stm1053	0.0127662172257067	0.48839302445518
duf1440	0.0127662172257067	0.48839302445518
stm1044	0.0127662172257067	0.48839302445518
stm2605	0.0127662172257067	0.48839302445518
plant	0.0127662172257067	0.48839302445518
stm1009	0.0127662172257067	0.48839302445518
ygav	0.0127662172257067	0.48839302445518
stm4212	0.0127662172257067	0.48839302445518
duf1318	0.0127662172257067	0.48839302445518
stm1020	0.0127662172257067	0.48839302445518
stm1031	0.0127662172257067	0.48839302445518
stm2617	0.0127662172257067	0.48839302445518
crir	0.0127662172257067	0.48839302445518
flags	0.0127662172257067	0.48839302445518
hdea	0.0127662172257067	0.48839302445518
mscl	0.0127662172257067	0.48839302445518
stm0558	0.0127662172257067	0.48839302445518
stm2585	0.0127662172257067	0.48839302445518
duf1271	0.0127662172257067	0.48839302445518
stm1055	0.0127662172257067	0.48839302445518
kdgm	0.0128416103785456	0.48839302445518
secg	0.0128416103785456	0.48839302445518
lpfa	0.0128416103785456	0.48839302445518
nonspecific	0.0128416103785456	0.48839302445518
hydroxyisourate	0.0128416103785456	0.48839302445518
tetrahydrobiopterin	0.0128416103785456	0.48839302445518
tryptophanase	0.0128416103785456	0.48839302445518
yjgk	0.0128416103785456	0.48839302445518
duf386	0.0128416103785456	0.48839302445518
yial	0.0128416103785456	0.48839302445518
yhch	0.0128416103785456	0.48839302445518
regulatory	0.0131602606142508	0.499056975909597
poly	0.013980870243966	0.52863899226822
regulated	0.0140577555331599	0.53000988708113
activator	0.0146183054795234	0.549555605130785
sugar	0.0147268538729837	0.552045427508829
chloramphenicol	0.0153177130930392	0.569472049076301
flhd	0.0153227051917042	0.569472049076301
hexapeptide	0.0153227051917042	0.569472049076301
apparatus	0.015445460394369	0.572403496717454
deoxygluconate	0.0157779142370863	0.583067680517819
bisphosphate	0.0165401252964847	0.609342608273836
transpeptidase	0.0165823400488472	0.609342608273836
entericidin	0.0179227829252293	0.654909532940101
sucrose	0.0179227829252293	0.654909532940101
promoting	0.0195096596708063	0.706954195571302
enhancing	0.0195096596708063	0.706954195571302
dsba	0.0195096596708063	0.706954195571302
sulfotransferase	0.0198386324284258	0.716883545786189
colanic	0.0212148969697205	0.728574293937856
diguanylate	0.0215769403945203	0.728574293937856
carnitine	0.0218749902077396	0.728574293937856
alchohol	0.0221571529034072	0.728574293937856
teichoic	0.0221571529034072	0.728574293937856
part	0.0221571529034072	0.728574293937856
monomers	0.0221571529034072	0.728574293937856
innner	0.0221571529034072	0.728574293937856
nucleation	0.0221571529034072	0.728574293937856
transcriptionl	0.0221571529034072	0.728574293937856
hslv	0.0221571529034072	0.728574293937856
patch	0.0231400454540374	0.728574293937856
marr	0.02320585991214	0.728574293937856
trigger	0.0251794794758067	0.728574293937856
right	0.0251794794758067	0.728574293937856
regulator	0.0259221775280692	0.728574293937856
capsule	0.0271106306595935	0.728574293937856
vancomycin	0.027959073811203	0.728574293937856
modulation	0.0287395890509699	0.728574293937856
transporters	0.0301366137788293	0.728574293937856
xerd	0.0305377797843703	0.728574293937856
remnant	0.0313972415387899	0.728574293937856
fiber	0.0318453061006486	0.728574293937856
ribokinase	0.0318453061006486	0.728574293937856
linked	0.0327222128588455	0.728574293937856
origin	0.0327222128588455	0.728574293937856
metq	0.0354136919502358	0.728574293937856
yiao	0.0354136919502358	0.728574293937856
uspg	0.0354136919502358	0.728574293937856
taba	0.0354136919502358	0.728574293937856
yagg	0.0354136919502358	0.728574293937856
raia	0.0354136919502358	0.728574293937856
hsds	0.0354136919502358	0.728574293937856
uidc	0.0354136919502358	0.728574293937856
sope2	0.0354136919502358	0.728574293937856
epsh1	0.0354136919502358	0.728574293937856
duf2931	0.0354136919502358	0.728574293937856
aig2	0.0354136919502358	0.728574293937856
yjbe	0.0354136919502358	0.728574293937856
dextransucrase	0.0354136919502358	0.728574293937856
duf2569	0.0354136919502358	0.728574293937856
foca	0.0354136919502358	0.728574293937856
stcd	0.0354136919502358	0.728574293937856
stas	0.0354136919502358	0.728574293937856
duf417	0.0354136919502358	0.728574293937856
duf2629	0.0354136919502358	0.728574293937856
lrha	0.0354136919502358	0.728574293937856
mgtc	0.0354136919502358	0.728574293937856
duf1813	0.0354136919502358	0.728574293937856
fkpa	0.0354136919502358	0.728574293937856
duf2002	0.0354136919502358	0.728574293937856
duf1422	0.0354136919502358	0.728574293937856
ybjm	0.0354136919502358	0.728574293937856
rich	0.0355488721285182	0.728574293937856
ancillary	0.0355488721285182	0.728574293937856
bglj	0.0355510432791865	0.728574293937856
yiaa	0.0355510432791865	0.728574293937856
acetylglucosaminyl	0.0355510432791865	0.728574293937856
cpxp	0.0355510432791865	0.728574293937856
gadx	0.0355510432791865	0.728574293937856
mannosidase	0.0355510432791865	0.728574293937856
uspa	0.0355510432791865	0.728574293937856
leuo	0.0355510432791865	0.728574293937856
glycoporin	0.0355510432791865	0.728574293937856
repeats	0.0366964140601043	0.728574293937856
specificity	0.0369904831114291	0.728574293937856
ureidoglycolate	0.0382401488288209	0.728574293937856
dihydroxyacid	0.0382642473222236	0.728574293937856
cationic	0.0382642473222236	0.728574293937856
drugs	0.0382642473222236	0.728574293937856
compound	0.0382642473222236	0.728574293937856
oligosaccharide	0.0382642473222236	0.728574293937856
oligogalacturonate	0.0382642473222236	0.728574293937856
pathway	0.0408598626903874	0.728574293937856
antiporter	0.0429306072537188	0.728574293937856
isoleucine	0.0444628278153858	0.728574293937856
formyl	0.0447710255688818	0.728574293937856
tehb	0.0447710255688818	0.728574293937856
b562	0.0447710255688818	0.728574293937856
xylose	0.0454478174648377	0.728574293937856
histone	0.0461421859213719	0.728574293937856
pyruvoyl	0.0504519046750312	0.728574293937856
cations	0.0504519046750312	0.728574293937856
dctp	0.0504519046750312	0.728574293937856
sula	0.0521837009895459	0.728574293937856
oxalyl	0.0521837009895459	0.728574293937856
cotransporter	0.0521837009895459	0.728574293937856
rhodanase	0.0521837009895459	0.728574293937856
translocated	0.0521837009895459	0.728574293937856
zipper	0.0521837009895459	0.728574293937856
acrr	0.0521837009895459	0.728574293937856
cspe	0.0521837009895459	0.728574293937856
acids	0.0521837009895459	0.728574293937856
lactose	0.0522586408775373	0.728574293937856
metabolite	0.0531433485387865	0.728574293937856
modulator	0.0535079512327177	0.728574293937856
predicted	0.0536912891825901	0.728574293937856
tellurite	0.0547428217354064	0.728574293937856
aahs	0.0552882828464452	0.728574293937856
caudovirales	0.0552882828464452	0.728574293937856
translocator	0.0556873570453291	0.728574293937856
site	0.0593135981923355	0.728574293937856
precursor	0.0594537288166341	0.728574293937856
eiic	0.0638419672875977	0.728574293937856
attachment	0.064505581307828	0.728574293937856
acetylglucosaminyltransferase	0.064505581307828	0.728574293937856
dihydrodipicolinate	0.0647182537419061	0.728574293937856
ydje	0.0655464426333855	0.728574293937856
id=94	0.0655464426333855	0.728574293937856
kbay	0.0655464426333855	0.728574293937856
mcrbc	0.0655464426333855	0.728574293937856
yegs	0.0655464426333855	0.728574293937856
mira	0.0655464426333855	0.728574293937856
ecpd	0.0655464426333855	0.728574293937856
imine	0.0655464426333855	0.728574293937856
upf0126	0.0655464426333855	0.728574293937856
id=95	0.0655464426333855	0.728574293937856
enamine	0.0655464426333855	0.728574293937856
duf303	0.0655464426333855	0.728574293937856
through	0.0655464426333855	0.728574293937856
hspq	0.0655464426333855	0.728574293937856
csgf	0.0655464426333855	0.728574293937856
nudi	0.0655464426333855	0.728574293937856
auxin	0.0655464426333855	0.728574293937856
envr	0.0655464426333855	0.728574293937856
cpxr	0.0655464426333855	0.728574293937856
prpf	0.0655464426333855	0.728574293937856
mlac	0.0655464426333855	0.728574293937856
chbr	0.0655464426333855	0.728574293937856
rfap	0.0655464426333855	0.728574293937856
pectin	0.0655464426333855	0.728574293937856
disaggregation	0.0655464426333855	0.728574293937856
csge	0.0655464426333855	0.728574293937856
ltxxq	0.0655464426333855	0.728574293937856
cdc42	0.0655464426333855	0.728574293937856
duf406	0.0655464426333855	0.728574293937856
csgd	0.0655464426333855	0.728574293937856
duf2886	0.0655464426333855	0.728574293937856
duf1107	0.0655464426333855	0.728574293937856
pyranase	0.0655464426333855	0.728574293937856
dpia	0.0655464426333855	0.728574293937856
three	0.0655464426333855	0.728574293937856
ycge	0.0655464426333855	0.728574293937856
yede	0.0655464426333855	0.728574293937856
ydeh	0.0655464426333855	0.728574293937856
toxicity	0.0655464426333855	0.728574293937856
evgs	0.0655464426333855	0.728574293937856
palmitoyltransferase	0.0655464426333855	0.728574293937856
rhodanese	0.0657365503969899	0.728574293937856
alkyl	0.0669603213169199	0.728574293937856
hydroperoxide	0.0669603213169199	0.728574293937856
invasin	0.0669603213169199	0.728574293937856
methylglyoxal	0.067104832985785	0.728574293937856
pullulanase	0.067104832985785	0.728574293937856
silver	0.0718547462950459	0.728574293937856
arom	0.0718547462950459	0.728574293937856
mgla	0.0718547462950459	0.728574293937856
mycofactocin	0.0718547462950459	0.728574293937856
tnpa	0.0718547462950459	0.728574293937856
yjem	0.0718547462950459	0.728574293937856
ecoki	0.0718547462950459	0.728574293937856
hpar	0.0718547462950459	0.728574293937856
antagonist	0.0718547462950459	0.728574293937856
trans	0.0747226313601286	0.728574293937856
duf1471	0.0767725274648174	0.728574293937856
endoribonuclease	0.0777296845632541	0.728574293937856
tyrosine	0.0789985965358072	0.728574293937856
mind	0.0802065059576532	0.728574293937856
similar	0.0802065059576532	0.728574293937856
orf2	0.0803710115109373	0.728574293937856
allantoate	0.0803710115109373	0.728574293937856
dlp12	0.0803710115109373	0.728574293937856
intimin	0.0803710115109373	0.728574293937856
glycerophosphoryl	0.0822960585977706	0.728574293937856
diester	0.0822960585977706	0.728574293937856
xanthosine	0.0822960585977706	0.728574293937856
salmonella	0.085243306027637	0.728574293937856
targeted	0.0865221865840243	0.728574293937856
ysirk	0.0865221865840243	0.728574293937856
plasmid	0.0866873403847645	0.728574293937856
glycosyl	0.0917980487816581	0.728574293937856
dksa	0.0942883548482915	0.728574293937856
dctq	0.0942883548482915	0.728574293937856
phosphorylation	0.0942883548482915	0.728574293937856
heptosyl	0.0942883548482915	0.728574293937856
lpfb	0.0942883548482915	0.728574293937856
stimulation	0.0945621719632014	0.728574293937856
iclr	0.0945621719632014	0.728574293937856
genes	0.0945621719632014	0.728574293937856
papd	0.0945621719632014	0.728574293937856
inner	0.0946710847315269	0.728574293937856
recombinase	0.0950351780201732	0.728574293937856
head	0.0958809495722718	0.728574293937856
ssra	0.0979619329576319	0.728574293937856
[citrate	0.0979619329576319	0.728574293937856
operon	0.0999900005321123	0.728574293937856
epitopes	0.101183794739942	0.728574293937856
hemagglutinin	0.101183794739942	0.728574293937856
phosphocholine	0.101183794739942	0.728574293937856
thermosensitive	0.101183794739942	0.728574293937856
cusf	0.101183794739942	0.728574293937856
wzze	0.101183794739942	0.728574293937856
pagd	0.101183794739942	0.728574293937856
gspc	0.101183794739942	0.728574293937856
acref	0.101183794739942	0.728574293937856
rhlb	0.101183794739942	0.728574293937856
csgc	0.101183794739942	0.728574293937856
iscro5	0.101183794739942	0.728574293937856
envcd	0.101183794739942	0.728574293937856
emra	0.101183794739942	0.728574293937856
hexosulose	0.101183794739942	0.728574293937856
tatb	0.101183794739942	0.728574293937856
fimxz	0.101183794739942	0.728574293937856
ybbl	0.101183794739942	0.728574293937856
yedw	0.101183794739942	0.728574293937856
ttdr	0.101183794739942	0.728574293937856
duf945	0.101183794739942	0.728574293937856
pgad	0.101183794739942	0.728574293937856
galu	0.101183794739942	0.728574293937856
hsp20	0.101183794739942	0.728574293937856
diaminopropionatase	0.101183794739942	0.728574293937856
nlpa	0.101183794739942	0.728574293937856
transpot	0.101183794739942	0.728574293937856
ssej	0.101183794739942	0.728574293937856
hsp33	0.101183794739942	0.728574293937856
nude	0.101183794739942	0.728574293937856
mart	0.101183794739942	0.728574293937856
cusb	0.101183794739942	0.728574293937856
ycii	0.101183794739942	0.728574293937856
yeil	0.101183794739942	0.728574293937856
iiib	0.101183794739942	0.728574293937856
very	0.101183794739942	0.728574293937856
fuculose	0.105100741473538	0.728574293937856
bola	0.110125408434256	0.728574293937856
01062	0.112986262678136	0.728574293937856
03008	0.112986262678136	0.728574293937856
id=74	0.112986262678136	0.728574293937856
1142566	0.112986262678136	0.728574293937856
04092	0.112986262678136	0.728574293937856
18370	0.112986262678136	0.728574293937856
03701	0.112986262678136	0.728574293937856
05381	0.112986262678136	0.728574293937856
19449	0.112986262678136	0.728574293937856
02487	0.112986262678136	0.728574293937856
mal3757	0.112986262678136	0.728574293937856
mal4220	0.112986262678136	0.728574293937856
05346	0.112986262678136	0.728574293937856
is1c	0.112986262678136	0.728574293937856
score=461	0.112986262678136	0.728574293937856
01292	0.112986262678136	0.728574293937856
04991	0.112986262678136	0.728574293937856
hyopthetical	0.112986262678136	0.728574293937856
lynb	0.112986262678136	0.728574293937856
02171	0.112986262678136	0.728574293937856
03342	0.112986262678136	0.728574293937856
02602	0.112986262678136	0.728574293937856
01794	0.112986262678136	0.728574293937856
03897	0.112986262678136	0.728574293937856
mal0133	0.112986262678136	0.728574293937856
05534	0.112986262678136	0.728574293937856
mal1753	0.112986262678136	0.728574293937856
04918	0.112986262678136	0.728574293937856
02136	0.112986262678136	0.728574293937856
03460	0.112986262678136	0.728574293937856
04152	0.112986262678136	0.728574293937856
