word	p-value	corrected-p-value
2-glucosyltransferase	2.64506804678114e-07	3.3080337260294e-05
xerc	2.67152617147703e-07	3.31074952450681e-05
membrane	2.89424704330752e-07	3.54566300178111e-05
acid-resistance	2.91310340521923e-07	3.54566300178111e-05
dihydroorotate	3.3387449011554e-07	4.0277673002257e-05
leader	4.30676077131158e-07	5.14997919601048e-05
expression	4.66454924016965e-07	5.52931610799936e-05
transmembrane	4.8867174858208e-07	5.74273558333699e-05
antiterminator	5.18962114849533e-07	6.04657397404173e-05
hydroxyacylglutathione	5.30122027604736e-07	6.12425718670149e-05
sulfotransferase	6.13155662589191e-07	6.96544832701321e-05
6-dehydrogenase	6.13155662589191e-07	6.96544832701321e-05
transposase	6.72442913348876e-07	7.57581966510073e-05
regulatory	7.08867841112359e-07	7.92072656560957e-05
arac	7.84733578820602e-07	8.69714483453858e-05
5-epimerase	8.48060749310328e-07	9.10296388551055e-05
stpa	8.48060749310328e-07	9.10296388551055e-05
n1-acetyltransferase	8.48060749310328e-07	9.10296388551055e-05
type-i	8.48060749310328e-07	9.10296388551055e-05
modulation	8.74167847781046e-07	9.27022554670983e-05
activation	8.77244054816291e-07	9.27022554670983e-05
long	1.41108402164407e-06	0.000147968441408092
glycerophosphoryl	1.75329911424803e-06	0.000179706567860369
sucrose	1.75329911424803e-06	0.000179706567860369
diester	1.75329911424803e-06	0.000179706567860369
thymidine	1.79401450566328e-06	0.000182507505531357
encoded	2.4364113648978e-06	0.000246023405379902
surface	2.56514529444115e-06	0.000257118093042807
damage	2.63062284195898e-06	0.000259200994881398
pili	2.6773426828348e-06	0.000259200994881398
oxygen-regulated	2.71902452083626e-06	0.000259200994881398
adherence	2.71902452083626e-06	0.000259200994881398
2-n-acetylglucosaminetransferase	2.71902452083626e-06	0.000259200994881398
factor-i	2.71902452083626e-06	0.000259200994881398
stylti	2.71902452083626e-06	0.000259200994881398
tehb	2.74676129497633e-06	0.000260026735924425
mechanosensitive	3.44640328013342e-06	0.000324009444929509
universal	3.85489579138156e-06	0.00035993109197338
uncharacterized	3.96436547494816e-06	0.00036763421873805
lactose	4.52887645524406e-06	0.000417146242147885
cellobiose-specific	6.22158300645076e-06	0.000569212211704273
fiber	6.34727260767285e-06	0.000576840134585309
fxsa	7.85070808489692e-06	0.000699482696819051
groes	7.85070808489692e-06	0.000699482696819051
cadc	7.85070808489692e-06	0.000699482696819051
copy	8.71756776329176e-06	0.000711604094306546
bactoprenol-linked	8.71756776329176e-06	0.000711604094306546
d-erythro-7	8.71756776329176e-06	0.000711604094306546
cspc	8.71756776329176e-06	0.000711604094306546
hu-alpha	8.71756776329176e-06	0.000711604094306546
second	8.71756776329176e-06	0.000711604094306546
yiam	8.71756776329176e-06	0.000711604094306546
spas	8.71756776329176e-06	0.000711604094306546
8-dihydroneopterin	8.71756776329176e-06	0.000711604094306546
luxr-family	8.71756776329176e-06	0.000711604094306546
mine	8.71756776329176e-06	0.000711604094306546
n-acetylneuraminic	8.71756776329176e-06	0.000711604094306546
chab	8.71756776329176e-06	0.000711604094306546
repeat-associated	8.71756776329176e-06	0.000711604094306546
polar	9.72051388405989e-06	0.000784083108091742
leucine-responsive	9.72051388405989e-06	0.000784083108091742
glycosyl	1.13981042626409e-05	0.000913993866519533
determinant	1.15796707033745e-05	0.000923123222388308
dtdp-4-dehydrorhamnose	1.29481452837529e-05	0.00102028391045156
fimbria	1.29481452837529e-05	0.00102028391045156
lipoprotein	1.33708648151482e-05	0.00104753809862127
pore	1.40275849583865e-05	0.00109270878944414
udp-glucose	1.75668160679503e-05	0.00136062975362669
msga	2.32996260076215e-05	0.00177441621081506
arylsulfate	2.32996260076215e-05	0.00177441621081506
heptose	2.32996260076215e-05	0.00177441621081506
during	2.5106222913414e-05	0.00190137794864255
anti-adapter	2.79494706230656e-05	0.0019439142017022
gadx	2.79494706230656e-05	0.0019439142017022
biofilm-dependent	2.79494706230656e-05	0.0019439142017022
duf1656	2.79494706230656e-05	0.0019439142017022
oxalyl-coa	2.79494706230656e-05	0.0019439142017022
hf-i	2.79494706230656e-05	0.0019439142017022
autonomous	2.79494706230656e-05	0.0019439142017022
5-methylcytosine-specific	2.79494706230656e-05	0.0019439142017022
pmrd	2.79494706230656e-05	0.0019439142017022
kdgm	2.79494706230656e-05	0.0019439142017022
tuse	2.79494706230656e-05	0.0019439142017022
cspe	2.79494706230656e-05	0.0019439142017022
capsullar	2.79494706230656e-05	0.0019439142017022
duf903	2.79494706230656e-05	0.0019439142017022
5-methylcytosine	2.79494706230656e-05	0.0019439142017022
connector	2.79494706230656e-05	0.0019439142017022
receiver	2.93889810570145e-05	0.00203365781608742
promoter	3.91712195425243e-05	0.00268332695881252
acetohydroxy	3.91712195425243e-05	0.00268332695881252
hth-type	3.97966611764644e-05	0.00271254042578781
n-deacetylase	5.32390728735949e-05	0.00359284673966756
polymyxin	5.32390728735949e-05	0.00359284673966756
cp4-57	5.4128840917714e-05	0.00363489832211959
autotransporter	5.6048870748022e-05	0.00374538336292665
spi-6	5.91643703965193e-05	0.0039342863280261
production	6.61598117699301e-05	0.00437810948566838
o-phosphatidyltransferase	6.8703000187847e-05	0.00450268893538812
acylation	6.8703000187847e-05	0.00450268893538812
papd	7.12633500014762e-05	0.00460408524748874
trap-type	7.12633500014762e-05	0.00460408524748874
invertase	7.12633500014762e-05	0.00460408524748874
phosphodiesterase	7.81560007217735e-05	0.00502557831056234
dicb	8.96082277724303e-05	0.00533423301744004
formyl-coenzyme	8.96082277724303e-05	0.00533423301744004
6-galactosyltransferase	8.96082277724303e-05	0.00533423301744004
sula	8.96082277724303e-05	0.00533423301744004
is150	8.96082277724303e-05	0.00533423301744004
mgla	8.96082277724303e-05	0.00533423301744004
yhby	8.96082277724303e-05	0.00533423301744004
bactoprenol	8.96082277724303e-05	0.00533423301744004
7-alpha-hydroxysteroid	8.96082277724303e-05	0.00533423301744004
phospho-beta-glucosidase	8.96082277724303e-05	0.00533423301744004
hlp-ii	8.96082277724303e-05	0.00533423301744004
leuo	8.96082277724303e-05	0.00533423301744004
bglj	8.96082277724303e-05	0.00533423301744004
sdia	8.96082277724303e-05	0.00533423301744004
zapb	8.96082277724303e-05	0.00533423301744004
interface	8.96082277724303e-05	0.00533423301744004
is30	8.96082277724303e-05	0.00533423301744004
plasmid	0.000106073487472345	0.00625971333862772
deformylase	0.000106073487472345	0.00625971333862772
cryptic	0.000112759699056943	0.00662560438596656
tellurite	0.000121554779048435	0.00711173711582949
o-acetyltransferase	0.000130772830283603	0.00761835565139349
toxin-antitoxin	0.00015841994899759	0.00916259269948654
insertion	0.000158624697555665	0.00916259269948654
mutarotase	0.000161165230268225	0.00927006083973182
excisionase	0.000173094676088206	0.00987291474658756
exclusion	0.000173094676088206	0.00987291474658756
predicted	0.000176051540075115	0.00997802356205623
bola	0.000177133340817019	0.00997802356205623
catabolic	0.000177133340817019	0.00997802356205623
ribokinase	0.000200782241116684	0.0109621235263742
yjem	0.00020103659636103	0.0109621235263742
hipb	0.00020103659636103	0.0109621235263742
glutamine-binding	0.00020103659636103	0.0109621235263742
grea	0.00020103659636103	0.0109621235263742
caif	0.00020103659636103	0.0109621235263742
virulence-associated	0.00020103659636103	0.0109621235263742
oligogalacturonate-specific	0.00020103659636103	0.0109621235263742
galactoside	0.000202619013584957	0.0110043920047416
remnant	0.000229600980824591	0.0124203197246064
with	0.000247944987462251	0.0133596287315629
copper-binding	0.000287288496698744	0.0142931269598441
cell-division	0.000287288496698744	0.0142931269598441
junctions	0.000287288496698744	0.0142931269598441
nucleation	0.000287288496698744	0.0142931269598441
rhamnosyltransferase	0.000287288496698744	0.0142931269598441
microcin-e7	0.000287288496698744	0.0142931269598441
ecsf	0.000287288496698744	0.0142931269598441
mcrbc	0.000287288496698744	0.0142931269598441
ferritin-1	0.000287288496698744	0.0142931269598441
macrodomain	0.000287288496698744	0.0142931269598441
clps	0.000287288496698744	0.0142931269598441
rfaz	0.000287288496698744	0.0142931269598441
bssr	0.000287288496698744	0.0142931269598441
ygit	0.000287288496698744	0.0142931269598441
yiaa	0.000287288496698744	0.0142931269598441
within	0.000287288496698744	0.0142931269598441
anti-repressor	0.000287288496698744	0.0142931269598441
yedw	0.000287288496698744	0.0142931269598441
gnsa	0.000287288496698744	0.0142931269598441
duf2566	0.000287288496698744	0.0142931269598441
yad-type	0.000287288496698744	0.0142931269598441
hcp1	0.000295719871088974	0.0146059901546554
glycyl	0.000295719871088974	0.0146059901546554
dna-invertase	0.000345621833118821	0.0170090860255443
fimc	0.000361626009729575	0.017606020587977
phage-like	0.000361626009729575	0.017606020587977
oligopeptide-binding	0.000361626009729575	0.017606020587977
arginine-binding	0.000372899432810861	0.0180902671461838
leucine	0.000395682267710019	0.0189927488500809
cps-53	0.000395682267710019	0.0189927488500809
presentation	0.000395682267710019	0.0189927488500809
udp-n-acetylenolpyruvoylglucosamine	0.000410701103623907	0.0196444822617582
rna-binding	0.000413663391955349	0.0197169907662074
trap	0.00051384153807839	0.0244065778644063
ysirk-targeted	0.000517308942822978	0.0244859566269543
lpfb	0.000582878284967346	0.0267535245140568
glucosyltransferase	0.000582878284967346	0.0267535245140568
mrna	0.000582878284967346	0.0267535245140568
histone-like	0.000582878284967346	0.0267535245140568
hu-beta	0.000582878284967346	0.0267535245140568
b-561	0.000582878284967346	0.0267535245140568
cdp-diacylglycerol-serine	0.000582878284967346	0.0267535245140568
lpfa	0.000582878284967346	0.0267535245140568
threonine-protein	0.000582878284967346	0.0267535245140568
channel	0.000654913688912283	0.029959004722323
sulfatase	0.00065746688650094	0.0299752126982636
bacteriophage	0.000661440424105787	0.030055852871367
methyl	0.00079653777914035	0.0356013213286599
nlpi	0.00079653777914035	0.0356013213286599
oppa	0.00079653777914035	0.0356013213286599
ankyrin	0.00079653777914035	0.0356013213286599
duf386	0.00079653777914035	0.0356013213286599
protection	0.000877836629237688	0.0356698716364885
fimd	0.000877836629237688	0.0356698716364885
gene	0.000889768502551662	0.0356698716364885
antibiotic	0.000902344397686225	0.0356698716364885
development	0.000921053023477402	0.0356698716364885
yeil	0.000921053023477402	0.0356698716364885
nsrr	0.000921053023477402	0.0356698716364885
actin	0.000921053023477402	0.0356698716364885
protein-involved	0.000921053023477402	0.0356698716364885
phopq-activated	0.000921053023477402	0.0356698716364885
duf1482	0.000921053023477402	0.0356698716364885
hexulose	0.000921053023477402	0.0356698716364885
nonspecific	0.000921053023477402	0.0356698716364885
yedz	0.000921053023477402	0.0356698716364885
mppa	0.000921053023477402	0.0356698716364885
anti-rssb	0.000921053023477402	0.0356698716364885
transcriptionl	0.000921053023477402	0.0356698716364885
hu-2	0.000921053023477402	0.0356698716364885
citrate-sodium	0.000921053023477402	0.0356698716364885
cyclopropane	0.000921053023477402	0.0356698716364885
phna	0.000921053023477402	0.0356698716364885
acref	0.000921053023477402	0.0356698716364885
tdp-glucose	0.000921053023477402	0.0356698716364885
beta-lactam	0.000921053023477402	0.0356698716364885
arir	0.000921053023477402	0.0356698716364885
innner	0.000921053023477402	0.0356698716364885
leuabcd	0.000921053023477402	0.0356698716364885
chemo-receptor	0.000921053023477402	0.0356698716364885
rcnr	0.000921053023477402	0.0356698716364885
lysine-n-methylase	0.000921053023477402	0.0356698716364885
zapa	0.000921053023477402	0.0356698716364885
omph	0.000921053023477402	0.0356698716364885
f9-type	0.000921053023477402	0.0356698716364885
csgc	0.000921053023477402	0.0356698716364885
iii-cellobiose	0.000921053023477402	0.0356698716364885
inversion	0.000921053023477402	0.0356698716364885
udp-d-galactose	0.000921053023477402	0.0356698716364885
lipoprotein-28	0.000921053023477402	0.0356698716364885
mdtj	0.000921053023477402	0.0356698716364885
typhi	0.000921053023477402	0.0356698716364885
envcd	0.000921053023477402	0.0356698716364885
cdp-glucose	0.000921053023477402	0.0356698716364885
yscu	0.000921053023477402	0.0356698716364885
virk	0.000921053023477402	0.0356698716364885
monomers	0.000921053023477402	0.0356698716364885
thermosensitive	0.000921053023477402	0.0356698716364885
galactosephosphotransferase	0.000921053023477402	0.0356698716364885
guanine	0.000934895609667491	0.0360014038163481
capsular	0.000934895609667491	0.0360014038163481
lipoate-protein	0.000971796702318454	0.0373169933690286
cellobiose	0.00131113665330908	0.0502062215109813
pocr	0.00167105037918294	0.0610717393271364
stff	0.00167105037918294	0.0610717393271364
interferase	0.00167105037918294	0.0610717393271364
glycoporin	0.00167105037918294	0.0610717393271364
quinate	0.00167105037918294	0.0610717393271364
yjgk	0.00167105037918294	0.0610717393271364
yial	0.00167105037918294	0.0610717393271364
part	0.00167105037918294	0.0610717393271364
invasion-associated	0.00167105037918294	0.0610717393271364
yhch	0.00167105037918294	0.0610717393271364
sec-c	0.00167105037918294	0.0610717393271364
stabilisation	0.00167105037918294	0.0610717393271364
mannose-1-phosphate	0.00167105037918294	0.0610717393271364
slya	0.00167105037918294	0.0610717393271364
1-acyl-glycerol-3-phosphate	0.00167105037918294	0.0610717393271364
product	0.00167105037918294	0.0610717393271364
ssra	0.00167105037918294	0.0610717393271364
positive	0.00190839969231986	0.0695596379831665
-diacetylchitobiose-specific	0.00209008816282959	0.0759788848951811
tata	0.00211024503939262	0.0765076073856387
host	0.00213273389835075	0.0771178474862529
ferric	0.00215166039006131	0.0775963874003063
bacterial	0.00218540689688357	0.0786054533464824
cspd	0.0022313646590489	0.080047271137249
response	0.00225347358609744	0.0806282202773762
urease	0.00229899150329448	0.0818272902686955
yhga-like	0.00229899150329448	0.0818272902686955
cp4-6	0.00231788515039509	0.0822849228390258
entericidin	0.0023755235162886	0.0841120430494706
initiation	0.00258080244493614	0.0908663172258954
stability	0.0027374542355495	0.0908663172258954
from	0.00287688984374746	0.0908663172258954
toxic	0.00287688984374746	0.0908663172258954
capsule	0.00287688984374746	0.0908663172258954
3-glucosyltransferase	0.00295288868332392	0.0908663172258954
csph	0.00295288868332392	0.0908663172258954
stpa-binding	0.00295288868332392	0.0908663172258954
glycerophosphodiester	0.00295288868332392	0.0908663172258954
duf1107	0.00295288868332392	0.0908663172258954
galactosyl	0.00295288868332392	0.0908663172258954
6-monooxygenase	0.00295288868332392	0.0908663172258954
gnsb	0.00295288868332392	0.0908663172258954
pgaa	0.00295288868332392	0.0908663172258954
palmitoyltransferase	0.00295288868332392	0.0908663172258954
beta-diaminopropionate	0.00295288868332392	0.0908663172258954
ylac	0.00295288868332392	0.0908663172258954
dsrc	0.00295288868332392	0.0908663172258954
cotransporter	0.00295288868332392	0.0908663172258954
lpfd	0.00295288868332392	0.0908663172258954
lsrg	0.00295288868332392	0.0908663172258954
pagc	0.00295288868332392	0.0908663172258954
yfbu	0.00295288868332392	0.0908663172258954
wcaf	0.00295288868332392	0.0908663172258954
galactosyltransferase	0.00295288868332392	0.0908663172258954
udp-galactopyranose	0.00295288868332392	0.0908663172258954
endo-beta-n-acetylglucosaminidase	0.00295288868332392	0.0908663172258954
pagd	0.00295288868332392	0.0908663172258954
n-methyltransferase	0.00295288868332392	0.0908663172258954
transpot	0.00295288868332392	0.0908663172258954
prooduction	0.00295288868332392	0.0908663172258954
arnf	0.00295288868332392	0.0908663172258954
duf1992	0.00295288868332392	0.0908663172258954
pentapeptide	0.00295288868332392	0.0908663172258954
mart	0.00295288868332392	0.0908663172258954
alkylphosphonate	0.00295288868332392	0.0908663172258954
csgf	0.00295288868332392	0.0908663172258954
biotin-[acetyl-coa	0.00295288868332392	0.0908663172258954
barnase	0.00295288868332392	0.0908663172258954
phosphate-starvation-inducible	0.00295288868332392	0.0908663172258954
alpha-1	0.00295288868332392	0.0908663172258954
orga	0.00295288868332392	0.0908663172258954
gadw	0.00295288868332392	0.0908663172258954
csge	0.00295288868332392	0.0908663172258954
ydeo	0.00295288868332392	0.0908663172258954
dsba-like	0.00295288868332392	0.0908663172258954
fear	0.00295288868332392	0.0908663172258954
ybbl	0.00295288868332392	0.0908663172258954
ssej	0.00295288868332392	0.0908663172258954
focc	0.00295288868332392	0.0908663172258954
prlf	0.00295288868332392	0.0908663172258954
fimxz	0.00295288868332392	0.0908663172258954
crisp	0.00295288868332392	0.0908663172258954
crrna	0.00295288868332392	0.0908663172258954
fucr	0.00295288868332392	0.0908663172258954
duf2594	0.00295288868332392	0.0908663172258954
diaminopropionatase	0.00295288868332392	0.0908663172258954
-trafficking	0.00295288868332392	0.0908663172258954
proteins	0.00354660181637127	0.108890261172913
tail	0.00357717938138333	0.109582268150601
acyl	0.00392431705466021	0.119946838764861
translation	0.00401621138718538	0.122480970089734
inhibitor	0.00416673127244915	0.126787680147381
glucose-1-phosphate	0.00420593520631856	0.127695565105868
metal-binding	0.00449839105142028	0.136271259584358
myo-inositol	0.00454256998010335	0.136698264831719
aida	0.00454256998010335	0.136698264831719
cdp-diacylglycerol	0.00454256998010335	0.136698264831719
attachment	0.00472364018414934	0.139680396942134
hydroxyisourate	0.00472364018414934	0.139680396942134
pagp	0.00472364018414934	0.139680396942134
threonine-specific	0.00472364018414934	0.139680396942134
comigratory	0.00472364018414934	0.139680396942134
pyocin	0.00472364018414934	0.139680396942134
evolved	0.00472364018414934	0.139680396942134
cascade	0.00472364018414934	0.139680396942134
phosphotransferase	0.00488016639673461	0.143996598095857
repeats	0.00531381145131091	0.156116115741962
marr	0.00531381145131091	0.156116115741962
pfkb	0.00538696885625444	0.157642803736846
peptide-binding	0.00540046870195913	0.157642803736846
adaptor	0.00540046870195913	0.157642803736846
oligosaccharide	0.00547965270893754	0.158259800271688
ybgc	0.00547965270893754	0.158259800271688
assiciated	0.00547965270893754	0.158259800271688
degrading	0.00547965270893754	0.158259800271688
higa	0.00547965270893754	0.158259800271688
transduction	0.00558239188210114	0.160886186335735
adenine-specific	0.00561346440006532	0.16110051937198
transposon	0.00561346440006532	0.16110051937198
antigen	0.0059895068515449	0.17153142310979
di-gmp	0.00627183720348667	0.179026382053669
6-dehydratase	0.00627748023926452	0.179026382053669
glucosamine-6-phosphate	0.00679964129560745	0.193512964805262
inner	0.0069544148007996	0.197505380342709
uridine	0.00707449422331154	0.20049793191722
ferredoxin-like	0.00727752718585778	0.205824171364343
bacteria	0.00747379568973566	0.21093743859726
uridylyltransferase	0.00837255907419941	0.223660519783272
theta	0.00840478804217771	0.223660519783272
isoleucine	0.00840478804217771	0.223660519783272
flir	0.00840478804217771	0.223660519783272
hexapeptide	0.00840478804217771	0.223660519783272
patch	0.00840478804217771	0.223660519783272
transferases	0.00840478804217771	0.223660519783272
antigens	0.00875907837351529	0.223660519783272
eco31i	0.00946685151958243	0.223660519783272
trafficking	0.00946685151958243	0.223660519783272
dna-modification	0.00946685151958243	0.223660519783272
duf2629	0.00946685151958243	0.223660519783272
cysb	0.00946685151958243	0.223660519783272
contributes	0.00946685151958243	0.223660519783272
lipopolysaccharide-1	0.00946685151958243	0.223660519783272
duf1266	0.00946685151958243	0.223660519783272
duf3296	0.00946685151958243	0.223660519783272
copies	0.00946685151958243	0.223660519783272
ycdt	0.00946685151958243	0.223660519783272
6-d-galactosyltransferase	0.00946685151958243	0.223660519783272
adherance	0.00946685151958243	0.223660519783272
cdc42	0.00946685151958243	0.223660519783272
polymorphic	0.00946685151958243	0.223660519783272
ymgb	0.00946685151958243	0.223660519783272
yfdv	0.00946685151958243	0.223660519783272
sopa	0.00946685151958243	0.223660519783272
sdia-regulated	0.00946685151958243	0.223660519783272
mutatrotase	0.00946685151958243	0.223660519783272
bcsf	0.00946685151958243	0.223660519783272
phosphopantetheinyltransferase	0.00946685151958243	0.223660519783272
yhjt	0.00946685151958243	0.223660519783272
gere	0.00946685151958243	0.223660519783272
envr	0.00946685151958243	0.223660519783272
ydeh	0.00946685151958243	0.223660519783272
foca	0.00946685151958243	0.223660519783272
gade	0.00946685151958243	0.223660519783272
nudi	0.00946685151958243	0.223660519783272
hdfr	0.00946685151958243	0.223660519783272
yjcc	0.00946685151958243	0.223660519783272
dosc	0.00946685151958243	0.223660519783272
yehr	0.00946685151958243	0.223660519783272
alw26i	0.00946685151958243	0.223660519783272
pyranase	0.00946685151958243	0.223660519783272
phosphoporin	0.00946685151958243	0.223660519783272
chbr	0.00946685151958243	0.223660519783272
ygdr	0.00946685151958243	0.223660519783272
dgsa	0.00946685151958243	0.223660519783272
translocon	0.00946685151958243	0.223660519783272
s30ea	0.00946685151958243	0.223660519783272
0165-type	0.00946685151958243	0.223660519783272
heat-inducible	0.00946685151958243	0.223660519783272
tisb	0.00946685151958243	0.223660519783272
rfbh	0.00946685151958243	0.223660519783272
translocated	0.00946685151958243	0.223660519783272
prophage-related	0.00946685151958243	0.223660519783272
duf1439	0.00946685151958243	0.223660519783272
maze	0.00946685151958243	0.223660519783272
yhjv	0.00946685151958243	0.223660519783272
yhav	0.00946685151958243	0.223660519783272
is1541	0.00946685151958243	0.223660519783272
inflammatory	0.00946685151958243	0.223660519783272
ecpd	0.00946685151958243	0.223660519783272
nanc	0.00946685151958243	0.223660519783272
sirb	0.00946685151958243	0.223660519783272
duf2491	0.00946685151958243	0.223660519783272
expression-modulating	0.00946685151958243	0.223660519783272
duf1090	0.00946685151958243	0.223660519783272
nudk	0.00946685151958243	0.223660519783272
fimb	0.00946685151958243	0.223660519783272
yhbx	0.00946685151958243	0.223660519783272
dini-like	0.00946685151958243	0.223660519783272
esp3i	0.00946685151958243	0.223660519783272
through	0.00946685151958243	0.223660519783272
spal	0.00946685151958243	0.223660519783272
ccdb	0.00946685151958243	0.223660519783272
bundling	0.00946685151958243	0.223660519783272
aluminum	0.00946685151958243	0.223660519783272
iram	0.00946685151958243	0.223660519783272
maats-type	0.00946685151958243	0.223660519783272
crea	0.00946685151958243	0.223660519783272
deubiquitinase	0.00946685151958243	0.223660519783272
hscc	0.00946685151958243	0.223660519783272
duf2534	0.00946685151958243	0.223660519783272
adiy	0.00946685151958243	0.223660519783272
pled	0.00946685151958243	0.223660519783272
killer	0.00946685151958243	0.223660519783272
extreme	0.00946685151958243	0.223660519783272
duf1449	0.00946685151958243	0.223660519783272
